,type,period,load_zone,trade,Scenario,multiplier,trade_1
1550,export,2035,Brazil,1.81721,Trade Vestas V90 3000 Single-Axis,-1,-1.81721
1551,export,2035,Chile,0.00277,Trade Vestas V90 3000 Single-Axis,-1,-0.00277
1552,export,2035,Paraguay,0.0078,Trade Vestas V90 3000 Single-Axis,-1,-0.0078
1553,export,2035,Uruguay,0.12071,Trade Vestas V90 3000 Single-Axis,-1,-0.12071
1554,export,2040,Argentina,1.97525,Trade Vestas V90 3000 Single-Axis,-1,-1.97525
1555,export,2040,Brazil,2.38332,Trade Vestas V90 3000 Single-Axis,-1,-2.38332
1556,export,2040,Chile,0.0022,Trade Vestas V90 3000 Single-Axis,-1,-0.0022
1557,export,2040,Paraguay,0.0078,Trade Vestas V90 3000 Single-Axis,-1,-0.0078
1558,export,2040,Uruguay,0.20602,Trade Vestas V90 3000 Single-Axis,-1,-0.20602
1559,export,2045,Argentina,2.08515,Trade Vestas V90 3000 Single-Axis,-1,-2.08515
1560,export,2045,Brazil,1.9929,Trade Vestas V90 3000 Single-Axis,-1,-1.9929
1561,export,2045,Chile,0.00153,Trade Vestas V90 3000 Single-Axis,-1,-0.00153
1562,export,2045,Paraguay,0.00421,Trade Vestas V90 3000 Single-Axis,-1,-0.00421
1563,export,2045,Uruguay,0.34741,Trade Vestas V90 3000 Single-Axis,-1,-0.34741
1564,export,2050,Argentina,2.02396,Trade Vestas V90 3000 Single-Axis,-1,-2.02396
1565,export,2050,Brazil,1.85268,Trade Vestas V90 3000 Single-Axis,-1,-1.85268
1566,export,2050,Chile,0.00093,Trade Vestas V90 3000 Single-Axis,-1,-0.00093
1567,export,2050,Paraguay,0.0013,Trade Vestas V90 3000 Single-Axis,-1,-0.0013
1568,export,2050,Uruguay,0.47612,Trade Vestas V90 3000 Single-Axis,-1,-0.47612
1569,import,2020,Argentina,0.55782,Trade Vestas V90 3000 Single-Axis,1,0.55782
1570,import,2020,Brazil,1.5568,Trade Vestas V90 3000 Single-Axis,1,1.5568
1571,import,2020,Chile,0.00594,Trade Vestas V90 3000 Single-Axis,1,0.00594
1572,import,2020,Paraguay,0.0,Trade Vestas V90 3000 Single-Axis,1,0.0
1573,import,2020,Uruguay,0.28686,Trade Vestas V90 3000 Single-Axis,1,0.28686
1574,import,2025,Argentina,0.81145,Trade Vestas V90 3000 Single-Axis,1,0.81145
1575,import,2025,Brazil,0.74434,Trade Vestas V90 3000 Single-Axis,1,0.74434
1576,import,2025,Chile,0.00346,Trade Vestas V90 3000 Single-Axis,1,0.00346
1577,import,2025,Paraguay,0.0,Trade Vestas V90 3000 Single-Axis,1,0.0
1578,import,2025,Uruguay,1.49318,Trade Vestas V90 3000 Single-Axis,1,1.49318
1579,import,2030,Argentina,0.65318,Trade Vestas V90 3000 Single-Axis,1,0.65318
1580,import,2030,Brazil,0.67315,Trade Vestas V90 3000 Single-Axis,1,0.67315
1581,import,2030,Chile,0.00362,Trade Vestas V90 3000 Single-Axis,1,0.00362
1582,import,2030,Paraguay,0.0,Trade Vestas V90 3000 Single-Axis,1,0.0
1583,import,2030,Uruguay,2.63469,Trade Vestas V90 3000 Single-Axis,1,2.63469
1584,import,2035,Argentina,0.20908,Trade Vestas V90 3000 Single-Axis,1,0.20908
1585,import,2035,Brazil,0.83147,Trade Vestas V90 3000 Single-Axis,1,0.83147
1586,import,2035,Chile,0.00218,Trade Vestas V90 3000 Single-Axis,1,0.00218
1587,import,2035,Paraguay,0.0,Trade Vestas V90 3000 Single-Axis,1,0.0
1588,import,2035,Uruguay,2.83055,Trade Vestas V90 3000 Single-Axis,1,2.83055
1589,import,2040,Argentina,0.20836,Trade Vestas V90 3000 Single-Axis,1,0.20836
1590,import,2040,Brazil,0.69491,Trade Vestas V90 3000 Single-Axis,1,0.69491
1591,import,2040,Chile,0.00272,Trade Vestas V90 3000 Single-Axis,1,0.00272
1592,import,2040,Paraguay,0.0,Trade Vestas V90 3000 Single-Axis,1,0.0
1593,import,2040,Uruguay,3.66859,Trade Vestas V90 3000 Single-Axis,1,3.66859
1594,import,2045,Argentina,0.14066,Trade Vestas V90 3000 Single-Axis,1,0.14066
1595,import,2045,Brazil,0.92662,Trade Vestas V90 3000 Single-Axis,1,0.92662
1596,import,2045,Chile,0.00131,Trade Vestas V90 3000 Single-Axis,1,0.00131
1597,import,2045,Paraguay,0.00335,Trade Vestas V90 3000 Single-Axis,1,0.00335
1598,import,2045,Uruguay,3.35927,Trade Vestas V90 3000 Single-Axis,1,3.35927
1599,import,2050,Argentina,0.14133,Trade Vestas V90 3000 Single-Axis,1,0.14133
1600,import,2050,Brazil,0.97762,Trade Vestas V90 3000 Single-Axis,1,0.97762
1601,import,2050,Chile,0.00226,Trade Vestas V90 3000 Single-Axis,1,0.00226
1602,import,2050,Paraguay,0.00573,Trade Vestas V90 3000 Single-Axis,1,0.00573
1603,import,2050,Uruguay,3.22805,Trade Vestas V90 3000 Single-Axis,1,3.22805
1604,export,2020,Argentina,1.43151,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.43151
1605,export,2020,Brazil,0.23169,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.23169
1606,export,2020,Chile,0.00105,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00105
1607,export,2020,Paraguay,0.00825,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00825
1608,export,2020,Uruguay,0.73492,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.73492
1609,export,2025,Argentina,1.29193,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.29193
1610,export,2025,Brazil,1.42921,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.42921
1611,export,2025,Chile,0.00157,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00157
1612,export,2025,Paraguay,0.00784,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00784
1613,export,2025,Uruguay,0.22396,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.22396
1614,export,2030,Argentina,1.51835,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.51835
1615,export,2030,Brazil,2.44219,Trade Siemens SWT 3.6 107 Single-Axis,-1,-2.44219
1616,export,2030,Chile,0.00141,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00141
1617,export,2030,Paraguay,0.0078,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.0078
1618,export,2030,Uruguay,0.03456,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.03456
1619,export,2035,Argentina,2.06327,Trade Siemens SWT 3.6 107 Single-Axis,-1,-2.06327
1620,export,2035,Brazil,1.70929,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.70929
1621,export,2035,Chile,0.00277,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00277
1622,export,2035,Paraguay,0.0078,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.0078
1623,export,2035,Uruguay,0.14661,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.14661
1624,export,2040,Argentina,2.01204,Trade Siemens SWT 3.6 107 Single-Axis,-1,-2.01204
1625,export,2040,Brazil,1.95793,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.95793
1626,export,2040,Chile,0.0022,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.0022
1627,export,2040,Paraguay,0.0078,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.0078
1628,export,2040,Uruguay,0.23973,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.23973
1629,export,2045,Argentina,2.10524,Trade Siemens SWT 3.6 107 Single-Axis,-1,-2.10524
1630,export,2045,Brazil,1.59983,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.59983
1631,export,2045,Chile,0.00153,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00153
1632,export,2045,Paraguay,0.00421,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00421
1633,export,2045,Uruguay,0.31855,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.31855
1634,export,2050,Argentina,2.00572,Trade Siemens SWT 3.6 107 Single-Axis,-1,-2.00572
1635,export,2050,Brazil,1.30654,Trade Siemens SWT 3.6 107 Single-Axis,-1,-1.30654
1636,export,2050,Chile,0.00093,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.00093
1637,export,2050,Paraguay,0.0013,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.0013
1638,export,2050,Uruguay,0.44213,Trade Siemens SWT 3.6 107 Single-Axis,-1,-0.44213
1639,import,2020,Argentina,0.55782,Trade Siemens SWT 3.6 107 Single-Axis,1,0.55782
1640,import,2020,Brazil,1.5568,Trade Siemens SWT 3.6 107 Single-Axis,1,1.5568
1641,import,2020,Chile,0.00594,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00594
1642,import,2020,Paraguay,0.0,Trade Siemens SWT 3.6 107 Single-Axis,1,0.0
1643,import,2020,Uruguay,0.28686,Trade Siemens SWT 3.6 107 Single-Axis,1,0.28686
1644,import,2025,Argentina,0.74593,Trade Siemens SWT 3.6 107 Single-Axis,1,0.74593
1645,import,2025,Brazil,0.74035,Trade Siemens SWT 3.6 107 Single-Axis,1,0.74035
1646,import,2025,Chile,0.004,Trade Siemens SWT 3.6 107 Single-Axis,1,0.004
1647,import,2025,Paraguay,0.0,Trade Siemens SWT 3.6 107 Single-Axis,1,0.0
1648,import,2025,Uruguay,1.46423,Trade Siemens SWT 3.6 107 Single-Axis,1,1.46423
1649,import,2030,Argentina,0.48554,Trade Siemens SWT 3.6 107 Single-Axis,1,0.48554
1650,import,2030,Brazil,0.59022,Trade Siemens SWT 3.6 107 Single-Axis,1,0.59022
1651,import,2030,Chile,0.00359,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00359
1652,import,2030,Paraguay,0.0,Trade Siemens SWT 3.6 107 Single-Axis,1,0.0
1653,import,2030,Uruguay,2.92496,Trade Siemens SWT 3.6 107 Single-Axis,1,2.92496
1654,import,2035,Argentina,0.20777,Trade Siemens SWT 3.6 107 Single-Axis,1,0.20777
1655,import,2035,Brazil,0.89174,Trade Siemens SWT 3.6 107 Single-Axis,1,0.89174
1656,import,2035,Chile,0.00218,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00218
1657,import,2035,Paraguay,0.0,Trade Siemens SWT 3.6 107 Single-Axis,1,0.0
1658,import,2035,Uruguay,2.82804,Trade Siemens SWT 3.6 107 Single-Axis,1,2.82804
1659,import,2040,Argentina,0.21113,Trade Siemens SWT 3.6 107 Single-Axis,1,0.21113
1660,import,2040,Brazil,0.8319,Trade Siemens SWT 3.6 107 Single-Axis,1,0.8319
1661,import,2040,Chile,0.00266,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00266
1662,import,2040,Paraguay,0.0,Trade Siemens SWT 3.6 107 Single-Axis,1,0.0
1663,import,2040,Uruguay,3.17401,Trade Siemens SWT 3.6 107 Single-Axis,1,3.17401
1664,import,2045,Argentina,0.15015,Trade Siemens SWT 3.6 107 Single-Axis,1,0.15015
1665,import,2045,Brazil,1.03863,Trade Siemens SWT 3.6 107 Single-Axis,1,1.03863
1666,import,2045,Chile,0.00131,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00131
1667,import,2045,Paraguay,0.00335,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00335
1668,import,2045,Uruguay,2.83593,Trade Siemens SWT 3.6 107 Single-Axis,1,2.83593
1669,import,2050,Argentina,0.1332,Trade Siemens SWT 3.6 107 Single-Axis,1,0.1332
1670,import,2050,Brazil,1.2501,Trade Siemens SWT 3.6 107 Single-Axis,1,1.2501
1671,import,2050,Chile,0.00226,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00226
1672,import,2050,Paraguay,0.00573,Trade Siemens SWT 3.6 107 Single-Axis,1,0.00573
1673,import,2050,Uruguay,2.36533,Trade Siemens SWT 3.6 107 Single-Axis,1,2.36533
1674,export,2020,Argentina,1.43151,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.43151
1675,export,2020,Brazil,0.23169,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.23169
1676,export,2020,Chile,0.00105,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00105
1677,export,2020,Paraguay,0.00825,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00825
1678,export,2020,Uruguay,0.73492,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.73492
1679,export,2025,Argentina,1.26449,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.26449
1680,export,2025,Brazil,1.49957,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.49957
1681,export,2025,Chile,0.00157,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00157
1682,export,2025,Paraguay,0.00784,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00784
1683,export,2025,Uruguay,0.20539,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.20539
1684,export,2030,Argentina,1.59267,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.59267
1685,export,2030,Brazil,2.33746,Trade Siemens SWT 2.3 93 Single-Axis,-1,-2.33746
1686,export,2030,Chile,0.00141,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00141
1687,export,2030,Paraguay,0.0078,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.0078
1688,export,2030,Uruguay,0.02492,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.02492
1689,export,2035,Argentina,2.12211,Trade Siemens SWT 2.3 93 Single-Axis,-1,-2.12211
1690,export,2035,Brazil,1.64254,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.64254
1691,export,2035,Chile,0.00292,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00292
1692,export,2035,Paraguay,0.0078,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.0078
1693,export,2035,Uruguay,0.10749,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.10749
1694,export,2040,Argentina,2.07819,Trade Siemens SWT 2.3 93 Single-Axis,-1,-2.07819
1695,export,2040,Brazil,1.48971,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.48971
1696,export,2040,Chile,0.00229,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00229
1697,export,2040,Paraguay,0.0078,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.0078
1698,export,2040,Uruguay,0.25486,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.25486
1699,export,2045,Argentina,2.05699,Trade Siemens SWT 2.3 93 Single-Axis,-1,-2.05699
1700,export,2045,Brazil,1.31642,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.31642
1701,export,2045,Chile,0.0015,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.0015
1702,export,2045,Paraguay,0.00421,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00421
1703,export,2045,Uruguay,0.35618,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.35618
1704,export,2050,Argentina,1.94229,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.94229
1705,export,2050,Brazil,1.12105,Trade Siemens SWT 2.3 93 Single-Axis,-1,-1.12105
1706,export,2050,Chile,0.00093,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.00093
1707,export,2050,Paraguay,0.0013,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.0013
1708,export,2050,Uruguay,0.46629,Trade Siemens SWT 2.3 93 Single-Axis,-1,-0.46629
1709,import,2020,Argentina,0.55782,Trade Siemens SWT 2.3 93 Single-Axis,1,0.55782
1710,import,2020,Brazil,1.5568,Trade Siemens SWT 2.3 93 Single-Axis,1,1.5568
1711,import,2020,Chile,0.00594,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00594
1712,import,2020,Paraguay,0.0,Trade Siemens SWT 2.3 93 Single-Axis,1,0.0
1713,import,2020,Uruguay,0.28686,Trade Siemens SWT 2.3 93 Single-Axis,1,0.28686
1714,import,2025,Argentina,0.81142,Trade Siemens SWT 2.3 93 Single-Axis,1,0.81142
1715,import,2025,Brazil,0.71459,Trade Siemens SWT 2.3 93 Single-Axis,1,0.71459
1716,import,2025,Chile,0.00346,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00346
1717,import,2025,Paraguay,0.0,Trade Siemens SWT 2.3 93 Single-Axis,1,0.0
1718,import,2025,Uruguay,1.4494,Trade Siemens SWT 2.3 93 Single-Axis,1,1.4494
1719,import,2030,Argentina,0.47008,Trade Siemens SWT 2.3 93 Single-Axis,1,0.47008
1720,import,2030,Brazil,0.58411,Trade Siemens SWT 2.3 93 Single-Axis,1,0.58411
1721,import,2030,Chile,0.00323,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00323
1722,import,2030,Paraguay,0.0,Trade Siemens SWT 2.3 93 Single-Axis,1,0.0
1723,import,2030,Uruguay,2.90684,Trade Siemens SWT 2.3 93 Single-Axis,1,2.90684
1724,import,2035,Argentina,0.20734,Trade Siemens SWT 2.3 93 Single-Axis,1,0.20734
1725,import,2035,Brazil,0.86647,Trade Siemens SWT 2.3 93 Single-Axis,1,0.86647
1726,import,2035,Chile,0.00204,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00204
1727,import,2035,Paraguay,0.0,Trade Siemens SWT 2.3 93 Single-Axis,1,0.0
1728,import,2035,Uruguay,2.80699,Trade Siemens SWT 2.3 93 Single-Axis,1,2.80699
1729,import,2040,Argentina,0.21393,Trade Siemens SWT 2.3 93 Single-Axis,1,0.21393
1730,import,2040,Brazil,1.01591,Trade Siemens SWT 2.3 93 Single-Axis,1,1.01591
1731,import,2040,Chile,0.00284,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00284
1732,import,2040,Paraguay,0.0,Trade Siemens SWT 2.3 93 Single-Axis,1,0.0
1733,import,2040,Uruguay,2.60017,Trade Siemens SWT 2.3 93 Single-Axis,1,2.60017
1734,import,2045,Argentina,0.1542,Trade Siemens SWT 2.3 93 Single-Axis,1,0.1542
1735,import,2045,Brazil,1.12648,Trade Siemens SWT 2.3 93 Single-Axis,1,1.12648
1736,import,2045,Chile,0.00134,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00134
1737,import,2045,Paraguay,0.00335,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00335
1738,import,2045,Uruguay,2.44993,Trade Siemens SWT 2.3 93 Single-Axis,1,2.44993
1739,import,2050,Argentina,0.13187,Trade Siemens SWT 2.3 93 Single-Axis,1,0.13187
1740,import,2050,Brazil,1.26204,Trade Siemens SWT 2.3 93 Single-Axis,1,1.26204
1741,import,2050,Chile,0.00226,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00226
1742,import,2050,Paraguay,0.00573,Trade Siemens SWT 2.3 93 Single-Axis,1,0.00573
1743,import,2050,Uruguay,2.12996,Trade Siemens SWT 2.3 93 Single-Axis,1,2.12996
1744,export,2020,Argentina,1.43151,Trade GE 2.5xl Single-Axis,-1,-1.43151
1745,export,2020,Brazil,0.23169,Trade GE 2.5xl Single-Axis,-1,-0.23169
1746,export,2020,Chile,0.00105,Trade GE 2.5xl Single-Axis,-1,-0.00105
1747,export,2020,Paraguay,0.00825,Trade GE 2.5xl Single-Axis,-1,-0.00825
1748,export,2020,Uruguay,0.73492,Trade GE 2.5xl Single-Axis,-1,-0.73492
1749,export,2025,Argentina,1.07563,Trade GE 2.5xl Single-Axis,-1,-1.07563
1750,export,2025,Brazil,1.68201,Trade GE 2.5xl Single-Axis,-1,-1.68201
1751,export,2025,Chile,0.00157,Trade GE 2.5xl Single-Axis,-1,-0.00157
1752,export,2025,Paraguay,0.00784,Trade GE 2.5xl Single-Axis,-1,-0.00784
1753,export,2025,Uruguay,0.28759,Trade GE 2.5xl Single-Axis,-1,-0.28759
1754,export,2030,Argentina,1.41794,Trade GE 2.5xl Single-Axis,-1,-1.41794
1755,export,2030,Brazil,2.45215,Trade GE 2.5xl Single-Axis,-1,-2.45215
1756,export,2030,Chile,0.00136,Trade GE 2.5xl Single-Axis,-1,-0.00136
1757,export,2030,Paraguay,0.0078,Trade GE 2.5xl Single-Axis,-1,-0.0078
1758,export,2030,Uruguay,0.04206,Trade GE 2.5xl Single-Axis,-1,-0.04206
1759,export,2035,Argentina,2.19221,Trade GE 2.5xl Single-Axis,-1,-2.19221
1760,export,2035,Brazil,1.61347,Trade GE 2.5xl Single-Axis,-1,-1.61347
1761,export,2035,Chile,0.00232,Trade GE 2.5xl Single-Axis,-1,-0.00232
1762,export,2035,Paraguay,0.0078,Trade GE 2.5xl Single-Axis,-1,-0.0078
1763,export,2035,Uruguay,0.05442,Trade GE 2.5xl Single-Axis,-1,-0.05442
1764,export,2040,Argentina,2.15219,Trade GE 2.5xl Single-Axis,-1,-2.15219
1765,export,2040,Brazil,1.34706,Trade GE 2.5xl Single-Axis,-1,-1.34706
1766,export,2040,Chile,0.00123,Trade GE 2.5xl Single-Axis,-1,-0.00123
1767,export,2040,Paraguay,0.0078,Trade GE 2.5xl Single-Axis,-1,-0.0078
1768,export,2040,Uruguay,0.197,Trade GE 2.5xl Single-Axis,-1,-0.197
1769,export,2045,Argentina,2.04435,Trade GE 2.5xl Single-Axis,-1,-2.04435
1770,export,2045,Brazil,1.06223,Trade GE 2.5xl Single-Axis,-1,-1.06223
1771,export,2045,Chile,0.00147,Trade GE 2.5xl Single-Axis,-1,-0.00147
1772,export,2045,Paraguay,0.00421,Trade GE 2.5xl Single-Axis,-1,-0.00421
1773,export,2045,Uruguay,0.35119,Trade GE 2.5xl Single-Axis,-1,-0.35119
1774,export,2050,Argentina,1.8455,Trade GE 2.5xl Single-Axis,-1,-1.8455
1775,export,2050,Brazil,0.95263,Trade GE 2.5xl Single-Axis,-1,-0.95263
1776,export,2050,Chile,0.00093,Trade GE 2.5xl Single-Axis,-1,-0.00093
1777,export,2050,Paraguay,0.00194,Trade GE 2.5xl Single-Axis,-1,-0.00194
1778,export,2050,Uruguay,0.5431,Trade GE 2.5xl Single-Axis,-1,-0.5431
1779,import,2020,Argentina,0.55782,Trade GE 2.5xl Single-Axis,1,0.55782
1780,import,2020,Brazil,1.5568,Trade GE 2.5xl Single-Axis,1,1.5568
1781,import,2020,Chile,0.00594,Trade GE 2.5xl Single-Axis,1,0.00594
1782,import,2020,Paraguay,0.0,Trade GE 2.5xl Single-Axis,1,0.0
1783,import,2020,Uruguay,0.28686,Trade GE 2.5xl Single-Axis,1,0.28686
1784,import,2025,Argentina,0.95692,Trade GE 2.5xl Single-Axis,1,0.95692
1785,import,2025,Brazil,0.56663,Trade GE 2.5xl Single-Axis,1,0.56663
1786,import,2025,Chile,0.00406,Trade GE 2.5xl Single-Axis,1,0.00406
1787,import,2025,Paraguay,0.0,Trade GE 2.5xl Single-Axis,1,0.0
1788,import,2025,Uruguay,1.52704,Trade GE 2.5xl Single-Axis,1,1.52704
1789,import,2030,Argentina,0.47222,Trade GE 2.5xl Single-Axis,1,0.47222
1790,import,2030,Brazil,0.50487,Trade GE 2.5xl Single-Axis,1,0.50487
1791,import,2030,Chile,0.00329,Trade GE 2.5xl Single-Axis,1,0.00329
1792,import,2030,Paraguay,0.0,Trade GE 2.5xl Single-Axis,1,0.0
1793,import,2030,Uruguay,2.94093,Trade GE 2.5xl Single-Axis,1,2.94093
1794,import,2035,Argentina,0.20734,Trade GE 2.5xl Single-Axis,1,0.20734
1795,import,2035,Brazil,0.97749,Trade GE 2.5xl Single-Axis,1,0.97749
1796,import,2035,Chile,0.0021,Trade GE 2.5xl Single-Axis,1,0.0021
1797,import,2035,Paraguay,0.0,Trade GE 2.5xl Single-Axis,1,0.0
1798,import,2035,Uruguay,2.68328,Trade GE 2.5xl Single-Axis,1,2.68328
1799,import,2040,Argentina,0.20769,Trade GE 2.5xl Single-Axis,1,0.20769
1800,import,2040,Brazil,1.10222,Trade GE 2.5xl Single-Axis,1,1.10222
1801,import,2040,Chile,0.0021,Trade GE 2.5xl Single-Axis,1,0.0021
1802,import,2040,Paraguay,0.0,Trade GE 2.5xl Single-Axis,1,0.0
1803,import,2040,Uruguay,2.39328,Trade GE 2.5xl Single-Axis,1,2.39328
1804,import,2045,Argentina,0.14709,Trade GE 2.5xl Single-Axis,1,0.14709
1805,import,2045,Brazil,1.20936,Trade GE 2.5xl Single-Axis,1,1.20936
1806,import,2045,Chile,0.00137,Trade GE 2.5xl Single-Axis,1,0.00137
1807,import,2045,Paraguay,0.00316,Trade GE 2.5xl Single-Axis,1,0.00316
1808,import,2045,Uruguay,2.10249,Trade GE 2.5xl Single-Axis,1,2.10249
1809,import,2050,Argentina,0.18792,Trade GE 2.5xl Single-Axis,1,0.18792
1810,import,2050,Brazil,1.32126,Trade GE 2.5xl Single-Axis,1,1.32126
1811,import,2050,Chile,0.00226,Trade GE 2.5xl Single-Axis,1,0.00226
1812,import,2050,Paraguay,0.00515,Trade GE 2.5xl Single-Axis,1,0.00515
1813,import,2050,Uruguay,1.82751,Trade GE 2.5xl Single-Axis,1,1.82751
1814,export,2020,Argentina,1.43151,Trade GE 1.5sle Single-Axis,-1,-1.43151
1815,export,2020,Brazil,0.23169,Trade GE 1.5sle Single-Axis,-1,-0.23169
1816,export,2020,Chile,0.00105,Trade GE 1.5sle Single-Axis,-1,-0.00105
1817,export,2020,Paraguay,0.00825,Trade GE 1.5sle Single-Axis,-1,-0.00825
1818,export,2020,Uruguay,0.73492,Trade GE 1.5sle Single-Axis,-1,-0.73492
1819,export,2025,Argentina,1.13358,Trade GE 1.5sle Single-Axis,-1,-1.13358
1820,export,2025,Brazil,1.52619,Trade GE 1.5sle Single-Axis,-1,-1.52619
1821,export,2025,Chile,0.00157,Trade GE 1.5sle Single-Axis,-1,-0.00157
1822,export,2025,Paraguay,0.00785,Trade GE 1.5sle Single-Axis,-1,-0.00785
1823,export,2025,Uruguay,0.26324,Trade GE 1.5sle Single-Axis,-1,-0.26324
1824,export,2030,Argentina,1.54497,Trade GE 1.5sle Single-Axis,-1,-1.54497
