,lz_from,lz_to,period,transmission_flow_mw,transmission_losses_lz_from,transmission_losses_lz_to,tx_flow_twh,tx_loss_from_twh,tx_loss_to_twh,net_flow_twh,scenario
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_vestas7_fixed
36,Brazil,Uruguay,2025,25767.45212114983,2469.8212844049813,5768.055155912165,0.7884104708010535,0.07557965647816249,0.17649619674069716,0.6874939305385183,trd_vestas7_fixed
37,Brazil,Uruguay,2030,92626.8539973209,818.9780108387093,12675.215322495742,2.8245542954983636,0.024773918335999984,0.3863168681597907,2.463011345674576,trd_vestas7_fixed
38,Brazil,Uruguay,2035,54188.26186103345,1718.2988985072561,8654.396416719543,1.656366342965445,0.05219832922147128,0.2642132211210482,1.4443514510658682,trd_vestas7_fixed
39,Brazil,Uruguay,2040,38192.893072387786,2459.2491875015144,7347.939500767158,1.1633901443590868,0.07530960163083465,0.22422354010879783,1.0144762058811232,trd_vestas7_fixed
40,Brazil,Uruguay,2045,31951.450691924885,2686.379817537619,6776.165506104012,0.9712218760623345,0.08244015772276594,0.20675655785874464,0.8469054759263535,trd_vestas7_fixed
41,Brazil,Uruguay,2050,24568.86491362689,3058.8117733224863,6203.626482266734,0.7414327962733771,0.093841455448336,0.18874485337132835,0.6465293983503844,trd_vestas7_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_vestas3_fixed
1,Argentina,Brazil,2025,10753.843198919702,793.7999999999994,3052.1070717731463,0.3231091391665108,0.024154200000000025,0.09200711922496717,0.25525621994154307,trd_vestas3_fixed
2,Argentina,Brazil,2030,12104.85665547684,453.5999999999998,2995.619897650145,0.36634055631978224,0.013607999999999997,0.09053951682715432,0.2894090394926277,trd_vestas3_fixed
3,Argentina,Brazil,2035,13590.0,283.5,3137.400000000009,0.41730750000000044,0.008504999999999999,0.09613957500000003,0.32967292499999895,trd_vestas3_fixed
4,Argentina,Brazil,2040,15997.955156117972,99.12941721522586,3458.7000000000107,0.4908286546835398,0.0029738825164567764,0.10604789999999996,0.3877546371999946,trd_vestas3_fixed
5,Argentina,Brazil,2045,20610.0,264.6,4592.700000000004,0.6268499999999995,0.007937999999999999,0.13957650000000013,0.4952114999999986,trd_vestas3_fixed
6,Argentina,Brazil,2050,24570.0,0.0,5159.699999999993,0.7470900000000008,0.0,0.15688890000000058,0.5902011000000008,trd_vestas3_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_vestas3_fixed
8,Argentina,Chile,2025,99.0,2.149999999999999,6.407000000000013,0.0030650000000000087,6.527400000000004e-05,0.00019706900000000037,0.0029332050000000043,trd_vestas3_fixed
9,Argentina,Chile,2030,98.0,2.192999999999999,6.407000000000013,0.0030360000000000074,6.656400000000004e-05,0.00019711200000000037,0.0029054520000000037,trd_vestas3_fixed
10,Argentina,Chile,2035,165.0,1.3759999999999997,8.47100000000001,0.0051060000000000055,4.000075000000003e-05,0.00025955875000000043,0.004886442000000006,trd_vestas3_fixed
11,Argentina,Chile,2040,82.0,2.7950000000000013,6.321000000000013,0.0025490000000000044,8.406499999999999e-05,0.00019367200000000036,0.0024393930000000006,trd_vestas3_fixed
12,Argentina,Chile,2045,112.0,1.9779999999999986,6.794000000000015,0.0033910000000000077,6.0673000000000054e-05,0.000206486,0.003245187000000007,trd_vestas3_fixed
13,Argentina,Chile,2050,139.0,1.8919999999999988,7.869000000000018,0.004227000000000008,5.8050000000000035e-05,0.00023981100000000026,0.00404523900000001,trd_vestas3_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_vestas3_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,2.0900000000000007,-0.008765999999999982,0.0009642600000000052,6.391000000000002e-05,-0.007865650000000021,trd_vestas3_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_vestas3_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_vestas3_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_vestas3_fixed
19,Argentina,Paraguay,2045,-43.0,18.03999999999996,13.309999999999983,-0.001245500000000002,0.0005455725000000016,0.00040856750000000037,-0.0011084949999999975,trd_vestas3_fixed
20,Argentina,Paraguay,2050,185.0,4.62,24.969999999999924,0.005616999999999995,0.00014124,0.0007591100000000025,0.004999130000000008,trd_vestas3_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_vestas3_fixed
22,Argentina,Uruguay,2025,34092.854284600755,722.4923298387085,2938.5278583377553,1.0328007496295553,0.022036902225,0.0891689509509212,0.9656687009036347,trd_vestas3_fixed
23,Argentina,Uruguay,2030,48081.44434771241,596.9247216767678,3722.218604278067,1.471549330431369,0.01790774165030305,0.11355844812834237,1.3758986239533315,trd_vestas3_fixed
24,Argentina,Uruguay,2035,51869.663886656715,225.2249999999999,3596.7531526326798,1.5814711372691739,0.006756749999999998,0.10955237392249652,1.4786755133466731,trd_vestas3_fixed
25,Argentina,Uruguay,2040,51289.90005862625,236.7465885888741,3570.590092399573,1.5646026913816782,0.007102397657666223,0.10880157259747532,1.4629035164418656,trd_vestas3_fixed
26,Argentina,Uruguay,2045,48599.13270428421,476.79336218632943,3635.7369879647968,1.4840936306342731,0.014323968907895829,0.11079005489912384,1.3876275446430477,trd_vestas3_fixed
27,Argentina,Uruguay,2050,48027.87688288541,516.4850031948349,3638.2970005823786,1.4622017690490787,0.01567202202986372,0.11071513701805402,1.3671586540608862,trd_vestas3_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_vestas3_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_vestas3_fixed
36,Brazil,Uruguay,2025,16553.833327372267,2774.5235099669203,4893.4141758705755,0.519171944953244,0.08380295838543453,0.15025696733944965,0.45271793599922866,trd_vestas3_fixed
37,Brazil,Uruguay,2030,72469.56635662995,1085.3845513924891,10361.489045041108,2.2158255281044426,0.03276611455261339,0.3163917821499819,1.932199860507074,trd_vestas3_fixed
38,Brazil,Uruguay,2035,78027.52786148898,771.3463355543349,10758.869901824912,2.3872626259215677,0.023297336402184374,0.3288669525201451,2.0816930098036055,trd_vestas3_fixed
39,Brazil,Uruguay,2040,71609.98284389272,1351.729109479883,10517.806913498134,2.186101453442016,0.04086855513856032,0.320689541179138,1.9062804674014344,trd_vestas3_fixed
40,Brazil,Uruguay,2045,63273.553131480294,1554.9076057291295,9653.922406558595,1.9269728311160161,0.047141013347552,0.2937935357304022,1.6803203087331662,trd_vestas3_fixed
41,Brazil,Uruguay,2050,47628.17351905496,2449.9852524987823,8546.391462937823,1.4357934156311276,0.07527794753800576,0.2590595047387899,1.2520118584303443,trd_vestas3_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_siemens36_fixed
1,Argentina,Brazil,2025,8593.843198919674,793.7999999999994,2598.5070717731383,0.25830913916651,0.024154200000000025,0.07839911922496705,0.20406421994154245,trd_siemens36_fixed
2,Argentina,Brazil,2030,9740.376532086564,737.0999999999995,2782.579071738186,0.29439167249468334,0.022113000000000015,0.08393525122388361,0.2325694212707999,trd_siemens36_fixed
3,Argentina,Brazil,2035,12404.629338288982,267.82783895931385,2872.800000000008,0.38023888014866963,0.008034835168779413,0.08788500000000005,0.300388715317448,trd_siemens36_fixed
4,Argentina,Brazil,2040,18987.698848582797,0.0,3987.4167582024006,0.5806986643060668,0.0,0.12194671950427392,0.4587519448017912,trd_siemens36_fixed
5,Argentina,Brazil,2045,21870.0,0.0,4592.700000000004,0.6646499999999994,0.0,0.13957650000000013,0.5250734999999992,trd_siemens36_fixed
6,Argentina,Brazil,2050,24394.002269125154,18.9,5141.640476516276,0.7416340703428802,0.0005859,0.15632905477200534,0.5858909155708757,trd_siemens36_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_siemens36_fixed
8,Argentina,Chile,2025,99.0,2.149999999999999,6.407000000000013,0.0030650000000000087,6.527400000000004e-05,0.00019706900000000037,0.0029332050000000043,trd_siemens36_fixed
9,Argentina,Chile,2030,103.0,2.106999999999999,6.536000000000014,0.003189000000000008,6.394100000000004e-05,0.0002010680000000004,0.003051873000000004,trd_siemens36_fixed
10,Argentina,Chile,2035,168.0,1.3329999999999997,8.55700000000001,0.005190750000000004,3.8786000000000025e-05,0.00026198825000000036,0.004967547750000006,trd_siemens36_fixed
11,Argentina,Chile,2040,50.0,3.354000000000003,5.50400000000001,0.0015890000000000001,0.00010074899999999994,0.00016907600000000018,0.0015206729999999993,trd_siemens36_fixed
12,Argentina,Chile,2045,13.0,1.9349999999999987,2.494,0.0003909999999999999,5.938300000000005e-05,7.6196e-05,0.00037418699999999995,trd_siemens36_fixed
13,Argentina,Chile,2050,154.0,1.2469999999999999,7.869000000000018,0.004692000000000004,3.805500000000001e-05,0.00023981100000000026,0.0044902440000000095,trd_siemens36_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_siemens36_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.6500000000000006,-0.008765999999999982,0.0009642600000000052,5.060000000000001e-05,-0.007852340000000022,trd_siemens36_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_siemens36_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_siemens36_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_siemens36_fixed
19,Argentina,Paraguay,2045,-34.0,17.159999999999965,13.419999999999982,-0.0009755000000000022,0.0005191725000000014,0.0004118675000000004,-0.000868194999999998,trd_siemens36_fixed
20,Argentina,Paraguay,2050,186.0,4.62,25.079999999999924,0.005647999999999995,0.00014124,0.0007625200000000025,0.005026720000000008,trd_siemens36_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_siemens36_fixed
22,Argentina,Uruguay,2025,28548.854284600704,722.4923298387088,2578.1678583377566,0.8664807496295543,0.022036902225000005,0.07835815095092104,0.8101595009036338,trd_siemens36_fixed
23,Argentina,Uruguay,2030,48510.0,585.5849999999996,3738.7349999999915,1.4844059999999966,0.01756755,0.11405394000000013,1.3879196099999986,trd_siemens36_fixed
24,Argentina,Uruguay,2035,50316.38630418086,225.2249999999999,3495.79010977175,1.5345312663801793,0.006756749999999998,0.10650128231471184,1.4347867340654634,trd_siemens36_fixed
25,Argentina,Uruguay,2040,48438.956959994546,312.4821813266843,3461.0143837263245,1.4774517586671236,0.009374465439800531,0.10540882975316358,1.381417394353758,trd_siemens36_fixed
26,Argentina,Uruguay,2045,48187.12412201052,369.28932630473173,3501.4523942354103,1.4669825014873352,0.01111620548183385,0.10647006807851082,1.3716286388906593,trd_siemens36_fixed
27,Argentina,Uruguay,2050,45382.1129046737,594.5320108658299,3544.3693496696137,1.380357009008662,0.01808017425419505,0.10780337983975827,1.290633803423098,trd_siemens36_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens36_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_siemens36_fixed
36,Brazil,Uruguay,2025,22592.60250657715,2856.690234233586,5748.543355075469,0.7003350203293904,0.0862679601134345,0.17591084271559634,0.610692137727228,trd_siemens36_fixed
37,Brazil,Uruguay,2030,76015.01561469401,836.9503451650106,10566.872343845822,2.3216263955561547,0.02531308836578902,0.322481266996977,2.024458216924968,trd_siemens36_fixed
38,Brazil,Uruguay,2035,70872.75151569965,986.1104401304711,10057.822634140015,2.1647778186464883,0.029793523736649702,0.3068850845233996,1.8876862578597344,trd_siemens36_fixed
39,Brazil,Uruguay,2040,33401.0847463786,2271.788918728372,6547.127766264838,1.0197242157537136,0.06976111567252967,0.20028581528900505,0.889199516137237,trd_siemens36_fixed
40,Brazil,Uruguay,2045,32482.78759226151,2614.887464465608,6772.684276275087,0.9879849548371338,0.08027750475824534,0.20673957897739834,0.8615228806179778,trd_siemens36_fixed
41,Brazil,Uruguay,2050,37834.61740503827,2845.0598773495753,7687.890905194482,1.1415163476214563,0.08738045961146985,0.2334945521070161,0.995402255125911,trd_siemens36_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_siemens23_fixed
1,Argentina,Brazil,2025,6433.8431989196315,793.7999999999994,2144.907071773127,0.19728913916650836,0.024154200000000025,0.06558491922496677,0.15585841994154154,trd_siemens23_fixed
2,Argentina,Brazil,2030,7110.0,737.0999999999995,2230.200000000005,0.21500999999999995,0.022113000000000015,0.06726510000000001,0.1698579000000003,trd_siemens23_fixed
3,Argentina,Brazil,2035,12474.769872613871,264.6,2884.301673248921,0.38239786605103027,0.007937999999999999,0.08824155187071635,0.30209431418031285,trd_siemens23_fixed
4,Argentina,Brazil,2040,19125.975279223454,0.0,4016.4548086369387,0.5846113016380626,0.0,0.12276837334399304,0.4618429282940679,trd_siemens23_fixed
5,Argentina,Brazil,2045,21827.18997013364,8.9901062719357,4592.700000000004,0.6633228890741423,0.0002786932944300067,0.13957650000000013,0.5240250823685719,trd_siemens23_fixed
6,Argentina,Brazil,2050,24429.08491281947,18.9,5149.007831692083,0.7427351363928314,0.0005859,0.15656027864249503,0.586760757750337,trd_siemens23_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_siemens23_fixed
8,Argentina,Chile,2025,99.0,2.149999999999999,6.407000000000013,0.0030650000000000087,6.527400000000004e-05,0.00019706900000000037,0.0029332050000000043,trd_siemens23_fixed
9,Argentina,Chile,2030,105.0,2.106999999999999,6.622000000000014,0.003249000000000008,6.394100000000004e-05,0.00020364800000000042,0.003109293000000004,trd_siemens23_fixed
10,Argentina,Chile,2035,168.0,1.3329999999999997,8.55700000000001,0.005190750000000004,3.8786000000000025e-05,0.00026198825000000036,0.004967547750000006,trd_siemens23_fixed
11,Argentina,Chile,2040,50.0,3.354000000000003,5.50400000000001,0.0015890000000000001,0.00010074899999999994,0.00016907600000000018,0.0015206729999999993,trd_siemens23_fixed
12,Argentina,Chile,2045,59.0,1.9349999999999987,4.472000000000007,0.0018159999999999995,5.938300000000005e-05,0.00013747099999999996,0.0017379119999999988,trd_siemens23_fixed
13,Argentina,Chile,2050,153.0,1.2469999999999999,7.826000000000018,0.004662000000000005,3.805500000000001e-05,0.00023852100000000025,0.004461534000000009,trd_siemens23_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_siemens23_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.1,-0.008765999999999982,0.0009642600000000052,3.3990000000000005e-05,-0.007835730000000023,trd_siemens23_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_siemens23_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_siemens23_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_siemens23_fixed
19,Argentina,Paraguay,2045,-42.0,18.03999999999996,13.419999999999982,-0.001215500000000002,0.0005455725000000016,0.0004118675000000004,-0.0010817949999999972,trd_siemens23_fixed
20,Argentina,Paraguay,2050,185.0,4.62,24.969999999999924,0.005617999999999995,0.00014124,0.0007592200000000025,0.005000020000000008,trd_siemens23_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_siemens23_fixed
22,Argentina,Uruguay,2025,13411.083884600717,1346.0874058387103,2217.8078583377596,0.4317516376295555,0.040114124505,0.06817798095092106,0.40368778118363463,trd_siemens23_fixed
23,Argentina,Uruguay,2030,46737.3520510609,585.5849999999996,3623.5128833189515,1.4294539135828845,0.01756755,0.1104820543828878,1.336539409199999,trd_siemens23_fixed
24,Argentina,Uruguay,2035,50411.23101072816,210.20999999999992,3486.940015697324,1.5375434663596301,0.006306299999999998,0.10624662531337616,1.4376031410462495,trd_siemens23_fixed
25,Argentina,Uruguay,2040,50440.22396285356,323.32955406302824,3601.9441116485027,1.5366101052838772,0.009703217217876405,0.10958287406132845,1.4367304484404197,trd_siemens23_fixed
26,Argentina,Uruguay,2045,47609.474283660806,416.5375533224805,3511.1533817604263,1.4491467994418465,0.012578326358616922,0.10677286832233718,1.3549522574781274,trd_siemens23_fixed
27,Argentina,Uruguay,2050,44599.151340365286,600.8857118741205,3499.830548997859,1.3564481264579087,0.018267097068097753,0.10643622528786201,1.2682789982381437,trd_siemens23_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_siemens23_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_siemens23_fixed
36,Brazil,Uruguay,2025,29401.37243170634,2862.5584089462304,6625.934080204648,0.8841215066837081,0.08736177021440006,0.20052932306991453,0.7709539538281922,trd_siemens23_fixed
37,Brazil,Uruguay,2030,92626.85399732087,818.9780108387093,12675.215322495747,2.8245542954983636,0.024773918335999984,0.3863168681597906,2.463011345674576,trd_siemens23_fixed
38,Brazil,Uruguay,2035,55679.513826392315,1603.8965043473017,8730.874274125517,1.7013669331384327,0.04864869991200955,0.26642366735372897,1.483591965696714,trd_siemens23_fixed
39,Brazil,Uruguay,2040,34976.34071080919,2158.0220871114957,6634.993698095078,1.0676133741314062,0.06609488728696267,0.2027493991757828,0.9309588622425852,trd_siemens23_fixed
40,Brazil,Uruguay,2045,30667.22411430653,2747.444870731172,6672.849557362412,0.931435432476688,0.08421469458094812,0.20343842993796407,0.8122116971196689,trd_siemens23_fixed
41,Brazil,Uruguay,2050,23180.444702477154,3152.258407042455,6119.355328959538,0.6995370954703944,0.09662432469679194,0.1861650729170025,0.6099963472501834,trd_siemens23_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_ge25_fixed
1,Argentina,Brazil,2025,4698.713080077699,793.7999999999994,1780.5297468163194,0.1448501054824085,0.024154200000000025,0.05457272215130583,0.11443158333110284,trd_ge25_fixed
2,Argentina,Brazil,2030,5746.317764317251,737.0999999999995,1943.8267305066263,0.17648597684196227,0.022113000000000015,0.0591750551368121,0.1394239217051504,trd_ge25_fixed
3,Argentina,Brazil,2035,12510.0,264.6,2891.700000000008,0.3834900000000002,0.007937999999999999,0.08847090000000003,0.3029570999999991,trd_ge25_fixed
4,Argentina,Brazil,2040,15408.71302454326,279.57026484591523,3515.400000000011,0.47326010376084177,0.00840207821022337,0.10778669999999996,0.37387548197106313,trd_ge25_fixed
5,Argentina,Brazil,2045,21870.0,0.0,4592.700000000004,0.6646499999999994,0.0,0.13957650000000013,0.5250734999999992,trd_ge25_fixed
6,Argentina,Brazil,2050,23045.747648831042,27.2536279117992,4866.860634166317,0.7012279562942955,0.000836508837353976,0.14809437965915642,0.5539700854724927,trd_ge25_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_ge25_fixed
8,Argentina,Chile,2025,117.0,1.3759999999999997,6.407000000000013,0.0036230000000000125,4.128000000000002e-05,0.00019706900000000037,0.003467211000000007,trd_ge25_fixed
9,Argentina,Chile,2030,106.0,2.106999999999999,6.665000000000014,0.003277250000000008,6.394100000000004e-05,0.0002048627500000004,0.003136328250000004,trd_ge25_fixed
10,Argentina,Chile,2035,75.0,3.3970000000000034,6.622000000000014,0.002331750000000004,0.00010276999999999991,0.0002030352500000003,0.0022314847499999976,trd_ge25_fixed
11,Argentina,Chile,2040,84.0,2.666000000000001,6.278000000000013,0.002611000000000005,8.0109e-05,0.00019238200000000035,0.002498727000000001,trd_ge25_fixed
12,Argentina,Chile,2045,10.0,2.0209999999999986,2.451,0.00029800000000000025,6.204900000000006e-05,7.4863e-05,0.000285186,trd_ge25_fixed
13,Argentina,Chile,2050,152.0,1.2899999999999998,7.826000000000018,0.004632000000000005,3.934500000000001e-05,0.00023852100000000025,0.00443282400000001,trd_ge25_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_ge25_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.3200000000000003,-0.008765999999999982,0.0009642600000000052,4.070000000000001e-05,-0.007842440000000022,trd_ge25_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_ge25_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_ge25_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_ge25_fixed
19,Argentina,Paraguay,2045,-34.0,17.159999999999965,13.419999999999982,-0.0009755000000000022,0.0005191725000000014,0.0004118675000000004,-0.000868194999999998,trd_ge25_fixed
20,Argentina,Paraguay,2050,173.0,5.390000000000002,24.419999999999927,0.00526,0.00016434,0.0007429400000000024,0.004681400000000006,trd_ge25_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_ge25_fixed
22,Argentina,Uruguay,2025,10795.631585136029,1346.08740583871,2047.8034588725566,0.3492681727058831,0.040114124505,0.06281655573088235,0.32656574148000084,trd_ge25_fixed
23,Argentina,Uruguay,2030,45630.2806544185,587.2460735596903,3553.2143160968867,1.395851927240362,0.017617382206790724,0.10834775747741454,1.3051215519697403,trd_ge25_fixed
24,Argentina,Uruguay,2035,44196.12028706538,518.1902230672187,3390.938041726463,1.3495089617752247,0.015546182891674764,0.10326426540706458,1.2617908792598338,trd_ge25_fixed
25,Argentina,Uruguay,2040,42148.65171486261,597.0823969800382,3336.7447584461033,1.2860596136478228,0.017984604340229998,0.10157847922733856,1.2024657387607123,trd_ge25_fixed
26,Argentina,Uruguay,2045,45519.41445968771,555.2090152090833,3513.9709550887796,1.3849296159496443,0.016854025495677848,0.10687445053240491,1.2949091909129182,trd_ge25_fixed
27,Argentina,Uruguay,2050,40524.530915897645,663.7613538536763,3297.8558633870193,1.2311260646449027,0.020214809701314142,0.10023800390323306,1.151102870442985,trd_ge25_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge25_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_ge25_fixed
36,Brazil,Uruguay,2025,34107.800199711404,2368.9129317058055,6734.711357268869,1.0289839038206332,0.0720827016928001,0.20379264138184114,0.8972739641315913,trd_ge25_fixed
37,Brazil,Uruguay,2030,87908.00137597698,903.7990662436811,12156.023242368696,2.6807647143265685,0.027367691723562553,0.3705055751573634,2.337626830892771,trd_ge25_fixed
