index,period,load_zone,Battery,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,sc_name
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.7467013671600352,1.514,0.0,prm15_wcost_re1_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,3.798618511077944,,,11.31,2.11,1.755,0.0,0.439,9.8538,1.609,24.729259405172517,prm15_wcost_re1_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,14.199845699837867,,,104.603,52.468,1.99,0.0,2.074,90.36160000000001,1.487,57.420542701627795,prm15_wcost_re1_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,25.406037594007138,0.04,0.2,6.949,4.4,,,3.258,11.513925776477215,2.507,0.0,prm15_wcost_re1_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re1_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,2.161083826510932,1.514,2.009583453815261,prm15_wcost_re1_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,41.674733119648614,,,11.236,3.047,1.755,0.0,0.0,18.213,0.0,63.0475644383629,prm15_wcost_re1_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,34.32274953519491,,,104.603,65.683,1.99,0.0,0.0,134.36620000000002,0.0,173.86370084141618,prm15_wcost_re1_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,26.37326983273567,0.04,0.2,6.949,4.4,,,0.0,29.276438614299835,0.0,12.3245913361675,prm15_wcost_re1_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.592395080379152,0.022,0.0,,0.0,0.025,0.0,,0.7203931110144446,,,8.81,,,,,8.145547817718256,,3.269351032344911,prm15_wcost_re1_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5620222815625913,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.2316178433097247,0.0,6.734288667423786,prm15_wcost_re1_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.102,1.755,0.0,0.439,11.46089080648913,1.609,4.152758628261582,prm15_wcost_re2_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,10.109985019403084,,,104.603,12.331,1.99,0.0,2.074,68.11298834787223,1.487,9.912,prm15_wcost_re2_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.4257851520641496,0.04,0.0,6.949,0.575,,,3.258,5.977423662491629,2.507,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.171710450504148,1.514,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,3.6934422347888702,,,11.31,2.11,1.755,0.0,0.439,12.787882622386656,1.609,25.89331907068313,prm15_wcost_re2_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,32.67404209700361,,,104.603,52.686,1.99,0.0,2.074,116.39557059709092,1.487,44.39513645873803,prm15_wcost_re2_c2p1_co2_cut90p_t1
22,2040,Chile,0.09811253863556026,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.123743864953772,0.04,0.2,6.949,4.4,,,3.258,13.733918549321919,2.507,0.536077446111699,prm15_wcost_re2_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re2_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,2.3916423730732372,1.514,2.1121411414120206,prm15_wcost_re2_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,36.20859035057619,,,11.236,9.232,1.755,0.0,0.0,25.329494391261342,0.0,72.97981556733643,prm15_wcost_re2_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,1.5732527231471969,4.896,0.0,4.297,0.0,15.9643,40.97395313605618,,,104.603,68.005,1.99,1.960925792338724,0.0,134.7393,0.0,186.51,prm15_wcost_re2_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,10.134038704264697,0.04,0.2,6.949,4.4,,,0.0,30.607368415845727,0.0,13.048620360779472,prm15_wcost_re2_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.507820373377084,0.022,0.0,,0.0,0.025,0.0,,0.8892163478035895,,,8.81,,,,,8.717751070963832,,3.34754200079681,prm15_wcost_re2_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.4870798924689583,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.7389875316635437,0.0,7.3830035108255965,prm15_wcost_re2_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,14.35,1.609,3.2478149954851463,prm15_wcost_re3_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.34498292849798,,,104.603,12.132,1.99,0.0,2.074,84.5566494751644,1.487,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.672905197066309,0.04,0.0,6.949,0.575,,,3.258,6.519406345988565,2.507,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.4263634474654208,1.514,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,8.065013186970493,,,11.31,8.295,1.755,0.0,0.439,16.415853755440796,1.609,24.48113715203263,prm15_wcost_re3_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,21.833635711090412,,,104.603,52.686,1.99,0.0,2.074,127.49969999999999,1.487,40.52819126166688,prm15_wcost_re3_c2p1_co2_cut90p_t1
22,2040,Chile,1.2948388531630532,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,7.622629762156835,0.04,0.2,6.949,4.4,,,3.258,14.482425300974619,2.507,1.488,prm15_wcost_re3_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re3_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.12121275270456876,0.425,0.0,,0.0,0.084,0.0,1.106,0.02831583513174041,,,1.538,,,,0.256,2.821200309627384,1.514,1.9489027765627096,prm15_wcost_re3_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,8.065013186970493,,,11.236,11.359,1.755,0.0,0.0,32.3134,0.0,65.8794533651327,prm15_wcost_re3_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,12.630969343362837,4.896,0.0,4.297,0.0,15.9643,41.79649664276765,,,104.603,68.005,1.99,9.95,0.0,134.7393,0.0,153.37150501544284,prm15_wcost_re3_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.4363439478701778,4.6,0.0,1.4040000000000001,0.0,6.916,25.012629762156838,0.04,0.2,6.949,4.4,,,0.0,30.41770949836274,0.0,12.885562973823374,prm15_wcost_re3_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.562521543097455,0.022,0.0,,0.0,0.025,0.0,,0.9920393188672546,,,8.81,,,,,8.84231366333866,,3.6438689135955658,prm15_wcost_re3_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5632423774039176,0.425,0.0,,0.0,0.084,0.0,1.106,0.02831583513174041,,,1.538,,,,0.0,4.0148801561258995,0.0,8.291034070977801,prm15_wcost_re3_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,12.75901288480876,1.609,3.817251268937588,prm15_wcost_re4_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,10.911517846802985,,,104.603,12.331,1.99,0.0,2.074,76.08656662810111,1.487,4.929,prm15_wcost_re4_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.2200657445797476,0.04,0.0,6.949,0.575,,,3.258,6.328109778986076,2.507,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.3421192799520592,1.514,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,3.972951777991733,,,11.31,8.295,1.755,0.0,0.439,14.420912884808763,1.609,23.65893500932355,prm15_wcost_re4_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.170736527972359,,,104.603,52.522,1.99,0.0,2.074,120.65526733176459,1.487,42.725375590108364,prm15_wcost_re4_c2p1_co2_cut90p_t1
22,2040,Chile,0.20476964526135205,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,21.63056533149218,0.04,0.2,6.949,4.4,,,3.258,13.338920250112928,2.507,1.143,prm15_wcost_re4_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re4_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,2.4389790059392116,1.514,2.123903138826472,prm15_wcost_re4_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,40.907951777991514,,,11.236,9.232,1.755,0.0,0.0,25.531357586983447,0.0,75.70404374297378,prm15_wcost_re4_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,18.35849037003106,,,104.603,68.005,1.99,5.761415977453504,0.0,134.7393,0.0,180.777,prm15_wcost_re4_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.2038472746202804,4.6,0.0,1.4040000000000001,0.0,6.916,25.005609979198276,0.04,0.2,6.949,4.4,,,0.0,30.249060214167653,0.0,11.99794668577228,prm15_wcost_re4_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.509246811392358,0.022,0.0,,0.0,0.025,0.0,,0.9317863761909964,,,8.81,,,,,8.721909531608967,,3.445900749174372,prm15_wcost_re4_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5095153304563269,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.637251736029974,0.0,7.720197643403622,prm15_wcost_re4_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.102,1.755,0.0,0.439,10.197696898260292,1.609,4.502506828128891,prm15_wcost_re5_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,9.399736367085488,,,104.603,12.331,1.99,0.0,2.074,62.83210623634356,1.487,13.368,prm15_wcost_re5_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.660315279398332,0.04,0.0,6.949,0.575,,,3.258,5.537223475379572,2.507,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.1211127601022308,1.514,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,22.132960323265248,,,11.31,2.11,1.755,0.0,0.439,11.723,1.609,26.091360237870646,prm15_wcost_re5_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.810639325250145,,,104.603,52.636,1.99,0.0,2.074,111.63010990629417,1.487,46.31429996144627,prm15_wcost_re5_c2p1_co2_cut90p_t1
22,2040,Chile,0.09977448602926528,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.27162885557146,0.04,0.2,6.949,4.4,,,3.258,13.82470746170341,2.507,0.37355453867084487,prm15_wcost_re5_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re5_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.08254603680145181,,,1.538,,,,0.256,2.3132770842633006,1.514,2.0917930466710386,prm15_wcost_re5_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,36.53150862510175,,,11.236,6.112,1.755,0.0,0.0,24.251707647745892,0.0,72.32209512219181,prm15_wcost_re5_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.9134986426457463,4.896,0.0,4.297,0.0,15.9643,39.29563932525014,,,104.603,68.005,1.99,0.7383044858871212,0.0,134.7393,0.0,188.439,prm15_wcost_re5_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,16.61510872822906,0.04,0.2,6.949,4.4,,,0.0,30.773105143327953,0.0,12.056537581529215,prm15_wcost_re5_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.269905332268702,0.022,0.0,,0.0,0.025,0.0,,0.9930688287401943,,,8.81,,,,,8.544129620928047,,3.3779084346997257,prm15_wcost_re5_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.4646300366042425,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.5063,0.0,7.3391468237622846,prm15_wcost_re5_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,7.241854299314254,1.609,5.415,prm15_wcost_re6_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,7.582807333091635,,,104.603,13.077,1.99,0.0,2.074,44.90416229542093,1.487,23.79113896870927,prm15_wcost_re6_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.6162902958196357,0.04,0.0,6.949,0.575,,,3.258,5.128852314693125,2.507,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.7839729712532557,1.514,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,3.6317611836153376,,,11.31,2.11,1.755,0.0,0.439,10.7901,1.609,24.73119345522237,prm15_wcost_re6_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.308193508800795,,,104.603,52.468,1.99,0.0,2.074,97.4217,1.487,53.97990950479042,prm15_wcost_re6_c2p1_co2_cut90p_t1
22,2040,Chile,0.006136895778537678,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,21.361729342654836,0.04,0.2,6.949,4.4,,,3.258,13.309598000594665,2.507,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re6_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.256,2.1794720772303413,1.514,1.9817295931901917,prm15_wcost_re6_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,40.5667611836153,,,11.236,3.047,1.755,0.0,0.0,21.072827133903118,0.0,65.57802932657762,prm15_wcost_re6_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,34.18264449969157,,,104.603,67.718,1.99,0.0,0.0,134.7393,0.0,180.42003506389307,prm15_wcost_re6_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,24.91923954624841,0.04,0.2,6.949,4.4,,,0.0,29.535705971482912,0.0,12.277034443390983,prm15_wcost_re6_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.055457229149791,0.022,0.0,,0.0,0.025,0.0,,0.9673343157285297,,,8.81,,,,,8.389944730016278,,3.2547331078818798,prm15_wcost_re6_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.35557233104333824,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.1776812362738407,0.0,7.018095214439477,prm15_wcost_re6_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,11.1781,1.609,3.5986206575427087,prm15_wcost_re7_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,8.835776492222244,,,104.603,13.077,1.99,0.0,2.074,59.770199999999996,1.487,15.033,prm15_wcost_re7_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.314135925584848,0.04,0.0,6.949,0.575,,,3.258,5.806323291787345,2.507,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.1211127601022306,1.514,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,3.8274145339898333,,,11.31,2.11,1.755,0.0,0.439,11.819,1.609,25.363416662357242,prm15_wcost_re7_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,25.64712843973284,,,104.603,52.522,1.99,0.0,2.074,107.7209,1.487,49.59993626824002,prm15_wcost_re7_c2p1_co2_cut90p_t1
22,2040,Chile,0.062241136249977964,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.17541846739287,0.04,0.2,6.949,4.4,,,3.258,13.965416521297321,2.507,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re7_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.256,2.2973473063544705,1.514,2.06242645047772,prm15_wcost_re7_c2p1_co2_cut90p_t1
