index,Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,ann_cfs_ninja_solar_1axis
1525,-22.75,-59.25,p_solar_Paraguay_PY53,Paraguay,150.1,0.18,57.77084355,0.23130703551912554
1526,-23.25,-59.25,p_solar_Paraguay_PY54,Paraguay,139.5,0.18,107.6399574,0.23101832877959924
1527,-19.75,-58.75,p_solar_Paraguay_PY57,Paraguay,83.6,0.19,268.9656647,0.22662852914389778
1528,-20.25,-58.75,p_solar_Paraguay_PY58,Paraguay,131.9,0.19,213.6148543,0.22661236338797786
1529,-20.75,-58.75,p_solar_Paraguay_PY59,Paraguay,151.9,0.19,158.2608906,0.22711008652094627
1530,-21.25,-58.75,p_solar_Paraguay_PY60,Paraguay,147.9,0.18,102.9037096,0.22893624772313206
1531,-21.75,-58.75,p_solar_Paraguay_PY61,Paraguay,142.8,0.18,47.54324809,0.23127413479052802
1532,-22.25,-58.75,p_solar_Paraguay_PY62,Paraguay,127.9,0.18,7.820555954,0.2322043488160285
1533,-22.75,-58.75,p_solar_Paraguay_PY63,Paraguay,140.8,0.18,63.18776366,0.2322454462659379
1534,-23.25,-58.75,p_solar_Paraguay_PY64,Paraguay,151.8,0.18,118.5584351,0.2321569899817847
1535,-23.75,-58.75,p_solar_Paraguay_PY65,Paraguay,159.5,0.18,141.8196315,0.23155908469945358
1536,-20.25,-58.25,p_solar_Paraguay_PY68,Paraguay,123.6,0.19,213.9892694,0.2259823542805093
1537,-20.75,-58.25,p_solar_Paraguay_PY69,Paraguay,136.0,0.19,158.6350301,0.22642429417122112
1538,-21.25,-58.25,p_solar_Paraguay_PY70,Paraguay,154.6,0.19,103.2775735,0.2282415755919842
1539,-21.75,-58.25,p_solar_Paraguay_PY71,Paraguay,145.0,0.19,47.91683653,0.23093158014571966
1540,-22.25,-58.25,p_solar_Paraguay_PY72,Paraguay,134.5,0.18,7.44719566,0.23232843806921655
1541,-22.75,-58.25,p_solar_Paraguay_PY73,Paraguay,144.2,0.18,62.81364066,0.23209904371584691
1542,-23.25,-58.25,p_solar_Paraguay_PY74,Paraguay,157.4,0.18,89.34639575,0.23132604735883397
1543,-23.75,-58.25,p_solar_Paraguay_PY75,Paraguay,158.2,0.18,93.09965654,0.23043795537340608
1544,-24.25,-58.25,p_solar_Paraguay_PY76,Paraguay,160.3,0.18,84.82132073,0.22989640255009094
1545,-24.75,-58.25,p_solar_Paraguay_PY77,Paraguay,159.6,0.18,59.59048363,0.22988285519125612
1546,-22.25,-57.75,p_solar_Paraguay_PY79,Paraguay,140.5,0.19,2.403634315,0.23323759107468073
1547,-22.75,-57.75,p_solar_Paraguay_PY80,Paraguay,133.5,0.18,45.43219827,0.2328615664845173
1548,-23.25,-57.75,p_solar_Paraguay_PY81,Paraguay,146.9,0.18,41.50510306,0.23180885701275022
1549,-23.75,-57.75,p_solar_Paraguay_PY82,Paraguay,159.4,0.18,48.84836925,0.23119114298724933
1550,-24.25,-57.75,p_solar_Paraguay_PY83,Paraguay,163.1,0.18,53.39634478,0.23085963114754082
1551,-24.75,-57.75,p_solar_Paraguay_PY84,Paraguay,161.0,0.18,12.28262682,0.23083720400728575
1552,-25.75,-57.75,p_solar_Paraguay_PY85,Paraguay,141.1,0.18,12.06962882,0.2330525956284154
1553,-22.25,-57.25,p_solar_Paraguay_PY89,Paraguay,151.0,0.19,29.97267489,0.23430487249544626
1554,-22.75,-57.25,p_solar_Paraguay_PY90,Paraguay,137.2,0.18,5.405048664,0.2336695127504553
1555,-23.25,-57.25,p_solar_Paraguay_PY91,Paraguay,159.3,0.18,19.29333054,0.23294740437158434
1556,-23.75,-57.25,p_solar_Paraguay_PY92,Paraguay,154.1,0.18,19.64174184,0.2325259562841526
1557,-24.25,-57.25,p_solar_Paraguay_PY93,Paraguay,155.6,0.18,33.85048069,0.2321497040072863
1558,-24.75,-57.25,p_solar_Paraguay_PY94,Paraguay,155.3,0.18,0.106195017,0.23165528233151186
1559,-25.25,-57.25,p_solar_Paraguay_PY95,Paraguay,145.6,0.18,1.917025373,0.2323296903460839
1560,-25.75,-57.25,p_solar_Paraguay_PY96,Paraguay,153.7,0.18,0.000898721,0.23336304644808717
1561,-26.25,-57.25,p_solar_Paraguay_PY97,Paraguay,148.8,0.18,24.52361012,0.23344922586520958
1562,-22.25,-56.75,p_solar_Paraguay_PY100,Paraguay,153.6,0.19,65.2960483,0.2354075591985425
1563,-22.75,-56.75,p_solar_Paraguay_PY101,Paraguay,158.4,0.18,41.22927156,0.23491370673952594
1564,-23.25,-56.75,p_solar_Paraguay_PY102,Paraguay,154.4,0.18,1.390747458,0.23495639799635717
1565,-23.75,-56.75,p_solar_Paraguay_PY103,Paraguay,139.6,0.18,20.5267217,0.23443841074681215
1566,-24.25,-56.75,p_solar_Paraguay_PY104,Paraguay,149.9,0.18,14.70515477,0.23348633879781383
1567,-24.75,-56.75,p_solar_Paraguay_PY105,Paraguay,154.7,0.18,24.9420951,0.2326734972677587
1568,-25.25,-56.75,p_solar_Paraguay_PY106,Paraguay,156.3,0.18,12.61365109,0.2328582650273227
1569,-25.75,-56.75,p_solar_Paraguay_PY107,Paraguay,152.2,0.18,5.711924735,0.23462021857923518
1570,-26.25,-56.75,p_solar_Paraguay_PY108,Paraguay,148.3,0.18,2.843424196,0.2355299408014571
1571,-22.25,-56.25,p_solar_Paraguay_PY111,Paraguay,143.6,0.19,55.36494276,0.23668476775956296
1572,-22.75,-56.25,p_solar_Paraguay_PY112,Paraguay,139.0,0.18,0.994112294,0.23784767759562836
1573,-23.25,-56.25,p_solar_Paraguay_PY113,Paraguay,130.0,0.18,25.35836638,0.23860644353369737
1574,-23.75,-56.25,p_solar_Paraguay_PY114,Paraguay,133.6,0.18,5.180144318,0.23723337887067386
1575,-24.25,-56.25,p_solar_Paraguay_PY115,Paraguay,133.4,0.18,2.523024763,0.23560621584699398
1576,-24.75,-56.25,p_solar_Paraguay_PY116,Paraguay,143.5,0.18,2.785382296,0.23530498633879765
1577,-25.25,-56.25,p_solar_Paraguay_PY117,Paraguay,146.0,0.18,8.785429429,0.2360015938069209
1578,-25.75,-56.25,p_solar_Paraguay_PY118,Paraguay,146.9,0.18,2.109154414,0.23693180783242235
1579,-26.25,-56.25,p_solar_Paraguay_PY119,Paraguay,152.4,0.18,15.43848738,0.23683242258652035
1580,-22.75,-55.75,p_solar_Paraguay_PY122,Paraguay,131.0,0.19,5.650074642,0.2414064207650279
1581,-23.25,-55.75,p_solar_Paraguay_PY123,Paraguay,129.7,0.18,7.814459141,0.24175193533697648
1582,-23.75,-55.75,p_solar_Paraguay_PY124,Paraguay,141.2,0.18,20.39498026,0.2402336065573768
1583,-24.25,-55.75,p_solar_Paraguay_PY125,Paraguay,118.1,0.18,7.16724462,0.2374665300546449
1584,-24.75,-55.75,p_solar_Paraguay_PY126,Paraguay,119.5,0.18,25.26303069,0.23736384335154811
1585,-25.25,-55.75,p_solar_Paraguay_PY127,Paraguay,105.7,0.18,9.970126089,0.2392658242258655
1586,-25.75,-55.75,p_solar_Paraguay_PY128,Paraguay,118.3,0.18,10.94910157,0.23936714480874272
1587,-26.25,-55.75,p_solar_Paraguay_PY129,Paraguay,104.5,0.18,16.72670062,0.2388043032786888
1588,-24.75,-55.25,p_solar_Paraguay_PY133,Paraguay,117.0,0.18,4.200084023,0.23983936703096512
1589,-30.75,-57.75,p_solar_Uruguay_UY3,Uruguay,128.0,0.18,19.92264934,0.24857274590163952
1590,-31.75,-57.75,p_solar_Uruguay_UY5,Uruguay,138.2,0.18,15.06190372,0.25052390710382505
1591,-32.25,-57.75,p_solar_Uruguay_UY6,Uruguay,118.8,0.18,19.13958289,0.2509781420765022
1592,-32.75,-57.75,p_solar_Uruguay_UY7,Uruguay,126.7,0.18,1.688824142,0.2504369307832416
1593,-33.25,-57.75,p_solar_Uruguay_UY8,Uruguay,127.1,0.18,19.48730579,0.24962295081967215
1594,-33.75,-57.75,p_solar_Uruguay_UY9,Uruguay,130.3,0.18,16.49288576,0.24899886156648485
1595,-34.25,-57.75,p_solar_Uruguay_UY10,Uruguay,114.4,0.18,8.617135729,0.24953176229508214
1596,-30.75,-57.25,p_solar_Uruguay_UY11,Uruguay,154.9,0.18,7.963361106,0.24837602459016359
1597,-31.25,-57.25,p_solar_Uruguay_UY12,Uruguay,151.0,0.18,22.79590671,0.24940505464480867
1598,-31.75,-57.25,p_solar_Uruguay_UY13,Uruguay,152.0,0.18,20.78140302,0.2508471083788701
1599,-32.25,-57.25,p_solar_Uruguay_UY14,Uruguay,133.2,0.18,12.93064131,0.2515231102003643
1600,-32.75,-57.25,p_solar_Uruguay_UY15,Uruguay,133.5,0.18,6.928029634,0.25050034153005446
1601,-33.25,-57.25,p_solar_Uruguay_UY16,Uruguay,126.9,0.18,4.39721941,0.24949066484517313
1602,-33.75,-57.25,p_solar_Uruguay_UY17,Uruguay,146.5,0.18,18.62610328,0.2488464253187612
1603,-34.25,-57.25,p_solar_Uruguay_UY18,Uruguay,129.7,0.18,5.148782387,0.24863251366120237
1604,-30.25,-56.75,p_solar_Uruguay_UY19,Uruguay,152.3,0.18,17.73193434,0.24695366575591907
1605,-30.75,-56.75,p_solar_Uruguay_UY20,Uruguay,155.5,0.18,36.39877728,0.2482471539162111
1606,-31.25,-56.75,p_solar_Uruguay_UY21,Uruguay,152.3,0.18,33.82480262,0.2493252504553733
1607,-31.75,-56.75,p_solar_Uruguay_UY22,Uruguay,153.1,0.18,46.91054636,0.2508860428051012
1608,-32.25,-56.75,p_solar_Uruguay_UY23,Uruguay,148.4,0.18,43.84672023,0.25154269125683093
1609,-32.75,-56.75,p_solar_Uruguay_UY24,Uruguay,143.0,0.18,3.460674548,0.25053938979963525
1610,-33.25,-56.75,p_solar_Uruguay_UY25,Uruguay,143.9,0.18,19.3342321,0.2490983606557377
1611,-33.75,-56.75,p_solar_Uruguay_UY26,Uruguay,146.7,0.18,0.225571916,0.24782274590163925
1612,-34.25,-56.75,p_solar_Uruguay_UY27,Uruguay,141.1,0.18,6.333678434,0.2471042805100184
1613,-34.75,-56.75,p_solar_Uruguay_UY28,Uruguay,50.8,0.19,17.48920246,0.24787613843351539
1614,-30.75,-56.25,p_solar_Uruguay_UY29,Uruguay,153.9,0.18,3.96926753,0.24855168488160248
1615,-31.25,-56.25,p_solar_Uruguay_UY30,Uruguay,150.7,0.18,46.75230014,0.24936327413478998
1616,-31.75,-56.25,p_solar_Uruguay_UY31,Uruguay,146.3,0.18,6.680933592,0.2496058743169393
1617,-32.25,-56.25,p_solar_Uruguay_UY32,Uruguay,149.2,0.18,1.099261494,0.24993465391621078
1618,-32.75,-56.25,p_solar_Uruguay_UY33,Uruguay,108.6,0.18,15.91836206,0.25016814663023573
1619,-33.25,-56.25,p_solar_Uruguay_UY34,Uruguay,142.1,0.18,17.17136321,0.24853631602914406
1620,-33.75,-56.25,p_solar_Uruguay_UY35,Uruguay,146.8,0.18,3.513956134,0.24585393897996333
1621,-34.25,-56.25,p_solar_Uruguay_UY36,Uruguay,139.9,0.18,2.47235112,0.24472233606557317
1622,-34.75,-56.25,p_solar_Uruguay_UY37,Uruguay,84.2,0.19,0.126154785,0.24606796448087415
1623,-31.75,-55.75,p_solar_Uruguay_UY39,Uruguay,120.5,0.18,1.20427379,0.2475839025500909
1624,-32.25,-55.75,p_solar_Uruguay_UY40,Uruguay,127.3,0.18,41.19253631,0.2480022768670307
1625,-32.75,-55.75,p_solar_Uruguay_UY41,Uruguay,124.2,0.18,1.755536945,0.2482207422586522
1626,-33.25,-55.75,p_solar_Uruguay_UY42,Uruguay,143.3,0.18,7.26936808,0.24707183515482664
1627,-33.75,-55.75,p_solar_Uruguay_UY43,Uruguay,145.0,0.18,29.85505954,0.2448376593806917
1628,-34.25,-55.75,p_solar_Uruguay_UY44,Uruguay,140.1,0.18,1.012991719,0.24354918032786832
1629,-34.75,-55.75,p_solar_Uruguay_UY45,Uruguay,74.0,0.19,0.156537159,0.24638627049180256
1630,-31.25,-55.25,p_solar_Uruguay_UY46,Uruguay,127.0,0.18,33.58963414,0.24623428961748547
1631,-31.75,-55.25,p_solar_Uruguay_UY47,Uruguay,145.7,0.18,23.99640966,0.24631033697632024
1632,-32.25,-55.25,p_solar_Uruguay_UY48,Uruguay,137.0,0.18,45.12202188,0.24612556921675796
1633,-33.25,-55.25,p_solar_Uruguay_UY50,Uruguay,143.3,0.18,0.273585749,0.2456369535519126
1634,-33.75,-55.25,p_solar_Uruguay_UY51,Uruguay,142.8,0.18,30.51808879,0.24400352914389833
1635,-34.25,-55.25,p_solar_Uruguay_UY52,Uruguay,136.1,0.18,13.950602,0.24297836976320575
1636,-34.75,-55.25,p_solar_Uruguay_UY53,Uruguay,91.0,0.19,1.625559773,0.2460475865209467
1637,-32.25,-54.75,p_solar_Uruguay_UY55,Uruguay,141.4,0.18,48.85707828,0.24383959471766886
1638,-33.75,-54.75,p_solar_Uruguay_UY58,Uruguay,138.9,0.18,37.84719924,0.24210826502732263
1639,-34.25,-54.75,p_solar_Uruguay_UY59,Uruguay,134.0,0.18,15.17531475,0.24155840163934453
1640,-34.75,-54.75,p_solar_Uruguay_UY60,Uruguay,97.3,0.19,1.356197225,0.2459089253187606
1641,-32.25,-54.25,p_solar_Uruguay_UY61,Uruguay,143.4,0.18,8.200821756,0.24138968579234976
1642,-32.75,-54.25,p_solar_Uruguay_UY62,Uruguay,132.3,0.18,1.840631407,0.24121687158469907
1643,-33.25,-54.25,p_solar_Uruguay_UY63,Uruguay,137.9,0.18,0.04269907,0.24139822404371558
1644,-33.75,-54.25,p_solar_Uruguay_UY64,Uruguay,139.3,0.18,9.282751511,0.23986099726775909
1645,-34.25,-54.25,p_solar_Uruguay_UY65,Uruguay,134.0,0.18,20.01409786,0.23973781876138525
1646,-32.25,-53.75,p_solar_Uruguay_UY66,Uruguay,136.5,0.18,38.0861032,0.23914253187613846
1647,-32.75,-53.75,p_solar_Uruguay_UY67,Uruguay,125.8,0.18,1.113910182,0.23910928961748534
1648,-33.25,-53.75,p_solar_Uruguay_UY68,Uruguay,100.9,0.18,4.63838663,0.23954075591985394
1649,-33.75,-53.75,p_solar_Uruguay_UY69,Uruguay,132.2,0.18,15.83125996,0.23948929872495414
