period,load_zone,Battery_new,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,13.61374167956983,0.0,0.0,104.603,11.35,1.99,0.0,2.074,24.318458949406974,1.487,2.346,prm15_wcost_re4_c2p1_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.275,0.0,0.0,3.258,2.342886904055438,2.507,0.0,prm15_wcost_re4_c2p1_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re4_c2p1_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re4_c2p1_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,7.1343106060930985,1.609,0.0,prm15_wcost_re4_c2p1_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,13.61374167956983,0.0,0.0,104.603,11.585,1.99,0.0,2.074,72.91397229891427,1.487,2.346,prm15_wcost_re4_c2p1_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,1.7348733204301052,0.04,0.0,6.949,0.275,0.0,0.0,3.258,2.8322,2.507,0.0,prm15_wcost_re4_c2p1_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re4_c2p1_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.5899302899710647,1.514,0.0,prm15_wcost_re4_c2p1_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,8.59804833646494,0.0,0.0,11.31,1.171,1.755,0.0,0.439,7.1343106060930985,1.609,0.0,prm15_wcost_re4_c2p1_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,30.240696562928974,0.0,0.0,104.603,20.795,1.99,0.0,2.074,75.83139999999999,1.487,2.346,prm15_wcost_re4_c2p1_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.540170100606061,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.8322,2.507,0.0,prm15_wcost_re4_c2p1_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re4_c2p1_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.3625982244703203,1.514,0.0,prm15_wcost_re4_c2p1_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,16.750432102998975,0.0,0.0,11.31,1.171,1.755,0.0,0.439,7.1343106060930985,1.609,0.0,prm15_wcost_re4_c2p1_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,46.89598824687652,0.0,0.0,104.603,37.966,1.99,0.0,2.074,82.47857785562405,1.487,2.346,prm15_wcost_re4_c2p1_t1
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.336812389442816,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.8322,2.507,0.0,prm15_wcost_re4_c2p1_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re4_c2p1_t1
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.883659749862236,1.514,0.9115380854531288,prm15_wcost_re4_c2p1_t1
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,31.087412569037028,0.0,0.0,11.31,2.11,1.755,0.0,0.439,7.1343106060930985,1.609,0.0,prm15_wcost_re4_c2p1_t1
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,59.030252734242644,0.0,0.0,104.603,51.96,1.99,0.0,2.074,109.08991527620738,1.487,13.257,prm15_wcost_re4_c2p1_t1
2045,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,13.943003201792111,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.8322,2.507,0.0,prm15_wcost_re4_c2p1_t1
2045,Paraguay,0.5343586994934404,0.022,0.0,0.0,0.0,0.025,0.11618105174065886,0.0,1.719991630151075,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.8617687435905915,0.0,0.0,prm15_wcost_re4_c2p1_t1
2045,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,4.933681699758626,0.0,0.0,1.538,0.0,0.0,0.0,0.256,3.038003991650449,1.514,2.7513473102744985,prm15_wcost_re4_c2p1_t1
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,43.875321955714284,0.0,0.0,11.236,2.11,1.755,0.0,0.0,7.1343106060930985,0.0,0.0,prm15_wcost_re4_c2p1_t1
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,75.92893678705127,0.0,0.0,104.603,54.489,1.99,0.0,0.0,127.78569999999999,0.0,47.27509642138583,prm15_wcost_re4_c2p1_t1
2050,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,34.58,0.04,0.0,6.949,0.575,0.0,0.0,0.0,6.566879393697939,0.0,0.0,prm15_wcost_re4_c2p1_t1
2050,Paraguay,4.017549092340295,0.022,0.0,0.0,0.0,0.025,0.125,0.0,2.9964665734546623,0.0,0.0,8.81,0.0,0.0,0.0,0.0,6.146495324876189,0.0,0.0,prm15_wcost_re4_c2p1_t1
2050,Uruguay,0.14238664083817484,0.425,0.0,0.0,0.0,0.084,0.0,1.106,4.933681699758626,0.0,0.0,1.538,0.0,0.0,0.0,0.0,4.1170860274753425,0.0,6.622161585355635,prm15_wcost_re4_c2p1_t1
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re5_c2p1_t1
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re5_c2p1_t1
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re5_c2p1_t1
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re5_c2p1_t1
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re5_c2p1_t1
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.6371,1.609,0.0,prm15_wcost_re5_c2p1_t1
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,12.162761412443007,0.0,0.0,104.603,11.35,1.99,0.0,2.074,19.7279,1.487,6.596109344143047,prm15_wcost_re5_c2p1_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.275,0.0,0.0,3.258,2.3428869040554354,2.507,0.0,prm15_wcost_re5_c2p1_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re5_c2p1_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re5_c2p1_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.4139275497288688,0.0,0.0,11.31,0.8,1.755,0.0,0.439,6.474467052270434,1.609,0.0,prm15_wcost_re5_c2p1_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,12.162761412443007,0.0,0.0,104.603,11.585,1.99,0.0,2.074,61.58257043895868,1.487,9.911999999999999,prm15_wcost_re5_c2p1_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,1.6811760378280585,0.04,0.0,6.949,0.42,0.0,0.0,3.258,2.796571681592449,2.507,0.0,prm15_wcost_re5_c2p1_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re5_c2p1_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.5899302899710651,1.514,0.0,prm15_wcost_re5_c2p1_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,8.937248886235162,0.0,0.0,11.31,1.171,1.755,0.0,0.439,6.474467052270434,1.609,0.0,prm15_wcost_re5_c2p1_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,28.128248846981062,0.0,0.0,104.603,21.597,1.99,0.0,2.074,66.0082613740426,1.487,9.911999999999999,prm15_wcost_re5_c2p1_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.542892957130698,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.796571681592449,2.507,0.0,prm15_wcost_re5_c2p1_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re5_c2p1_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.1386573201249104,1.514,0.18219447722445165,prm15_wcost_re5_c2p1_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,17.620494242784112,0.0,0.0,11.31,1.171,1.755,0.0,0.439,6.474467052270434,1.609,0.0,prm15_wcost_re5_c2p1_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,44.57146458131357,0.0,0.0,104.603,38.405,1.99,0.0,2.074,73.86598591561686,1.487,9.911999999999999,prm15_wcost_re5_c2p1_t1
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.339398106815104,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.796571681592449,2.507,0.0,prm15_wcost_re5_c2p1_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re5_c2p1_t1
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.5113324786631774,1.514,1.4485445526973577,prm15_wcost_re5_c2p1_t1
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,32.51169284385464,0.0,0.0,11.31,2.11,1.755,0.0,0.439,6.474467052270434,1.609,0.0,prm15_wcost_re5_c2p1_t1
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,57.75009207880059,0.0,0.0,104.603,50.635,1.99,0.0,2.074,99.6496,1.487,17.564999999999998,prm15_wcost_re5_c2p1_t1
2045,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,13.961358695959524,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.796571681592449,2.507,0.0,prm15_wcost_re5_c2p1_t1
2045,Paraguay,0.5343586994934418,0.022,0.0,0.0,0.0,0.025,0.11618105174065645,0.0,1.7199916301510756,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.8617687435905903,0.0,0.0,prm15_wcost_re5_c2p1_t1
2045,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.842718950406717,1.514,2.973,prm15_wcost_re5_c2p1_t1
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,75.7505011414896,0.0,0.0,11.236,2.11,1.755,0.0,0.0,6.474467052270434,0.0,0.0,prm15_wcost_re5_c2p1_t1
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,62.621346685019354,0.0,0.0,104.603,50.905,1.99,0.0,0.0,122.90679867398651,0.0,51.231,prm15_wcost_re5_c2p1_t1
2050,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,18.579588116862464,0.04,0.0,6.949,0.575,0.0,0.0,0.0,6.566879393697937,0.0,0.0,prm15_wcost_re5_c2p1_t1
2050,Paraguay,3.995438865621311,0.022,0.0,0.0,0.0,0.025,0.125,0.0,2.9985478188822983,0.0,0.0,8.81,0.0,0.0,0.0,0.0,6.0602,0.0,0.048830687197318416,prm15_wcost_re5_c2p1_t1
2050,Uruguay,0.07901915320764222,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.0,3.754941805602406,0.0,6.648635064140196,prm15_wcost_re5_c2p1_t1
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re6_c2p1_t1
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re6_c2p1_t1
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re6_c2p1_t1
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re6_c2p1_t1
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re6_c2p1_t1
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.6608394811810246,1.609,0.0,prm15_wcost_re6_c2p1_t1
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,10.5649976532113,0.0,0.0,104.603,11.35,1.99,0.0,2.074,9.792770739384002,1.487,13.368,prm15_wcost_re6_c2p1_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.275,0.0,0.0,3.258,2.3428869040554363,2.507,0.0,prm15_wcost_re6_c2p1_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re6_c2p1_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re6_c2p1_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.125314096574351,0.0,0.0,11.31,0.8,1.755,0.0,0.439,6.0130467615311805,1.609,0.585,prm15_wcost_re6_c2p1_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,10.5649976532113,0.0,0.0,104.603,12.331,1.99,0.0,2.074,48.4284,1.487,17.629194133960905,prm15_wcost_re6_c2p1_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,1.628778983469171,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.7255861699362653,2.507,0.0,prm15_wcost_re6_c2p1_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re6_c2p1_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.5899302899710647,1.514,0.0,prm15_wcost_re6_c2p1_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,9.142114108511302,0.0,0.0,11.31,1.171,1.755,0.0,0.439,6.0130467615311805,1.609,0.585,prm15_wcost_re6_c2p1_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,26.423554293650444,0.0,0.0,104.603,21.807,1.99,0.0,2.074,51.84343565044648,1.487,18.459,prm15_wcost_re6_c2p1_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.663260929866117,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.7255861699362653,2.507,0.0,prm15_wcost_re6_c2p1_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re6_c2p1_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.9101504089830288,1.514,0.40588534377685664,prm15_wcost_re6_c2p1_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,17.480208904734944,0.0,0.0,11.31,2.058,1.755,0.0,0.439,6.0130467615311805,1.609,0.585,prm15_wcost_re6_c2p1_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,39.80014527638002,0.0,0.0,104.603,40.565,1.99,0.0,2.074,61.647390685154036,1.487,21.044993555025144,prm15_wcost_re6_c2p1_t1
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.701071387746303,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.7255861699362653,2.507,0.0,prm15_wcost_re6_c2p1_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re6_c2p1_t1
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.052752827134089,1.514,1.7540018940843543,prm15_wcost_re6_c2p1_t1
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,33.80689938289309,0.0,0.0,11.31,2.11,1.755,0.0,0.439,6.0130467615311805,1.609,0.585,prm15_wcost_re6_c2p1_t1
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,46.73938719819258,0.0,0.0,104.603,50.635,1.99,0.0,2.074,90.84989999999999,1.487,32.664,prm15_wcost_re6_c2p1_t1
2045,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,27.076948656262765,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.7255861699362653,2.507,0.0,prm15_wcost_re6_c2p1_t1
2045,Paraguay,0.5343586994934418,0.022,0.0,0.0,0.0,0.025,0.11618105174065645,0.0,1.7199916301510756,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.8617687435905903,0.0,0.0,prm15_wcost_re6_c2p1_t1
2045,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.14153213197344874,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.466251496331757,1.514,3.1960099943428246,prm15_wcost_re6_c2p1_t1
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,73.42432572159476,0.0,0.0,11.236,2.11,1.755,0.0,0.0,6.0130467615311805,0.0,3.258,prm15_wcost_re6_c2p1_t1
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,51.46388837470959,0.0,0.0,104.603,50.635,1.99,0.0,0.0,118.1068,0.0,68.85,prm15_wcost_re6_c2p1_t1
2050,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,30.268802036922875,0.04,0.0,6.949,0.575,0.0,0.0,0.0,6.566879393697939,0.0,0.0,prm15_wcost_re6_c2p1_t1
2050,Paraguay,3.5406101451570122,0.022,0.0,0.0,0.0,0.025,0.125,0.0,2.7132901937149474,0.0,0.0,8.81,0.0,0.0,0.0,0.0,3.8416,0.0,1.8093780187943678,prm15_wcost_re6_c2p1_t1
2050,Uruguay,0.052635489766297325,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.0,3.356095760393116,0.0,6.6582062862806195,prm15_wcost_re6_c2p1_t1
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re7_c2p1_t1
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re7_c2p1_t1
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re7_c2p1_t1
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re7_c2p1_t1
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re7_c2p1_t1
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.6371,1.609,0.0,prm15_wcost_re7_c2p1_t1
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.200316299346586,0.0,0.0,104.603,11.35,1.99,0.0,2.074,18.579099999999997,1.487,8.422480640774612,prm15_wcost_re7_c2p1_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.275,0.0,0.0,3.258,2.3428869040554368,2.507,0.0,prm15_wcost_re7_c2p1_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re7_c2p1_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re7_c2p1_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.5885613573611098,0.0,0.0,11.31,0.8,1.755,0.0,0.439,6.2128000000000005,1.609,0.0,prm15_wcost_re7_c2p1_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.200316299346586,0.0,0.0,104.603,11.585,1.99,0.0,2.074,57.192522671151536,1.487,13.368,prm15_wcost_re7_c2p1_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,1.881987343292244,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.739344140105497,2.507,0.0,prm15_wcost_re7_c2p1_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re7_c2p1_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.5899302899710651,1.514,0.0,prm15_wcost_re7_c2p1_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,9.563481325740865,0.0,0.0,11.31,1.171,1.755,0.0,0.439,6.2128000000000005,1.609,0.0,prm15_wcost_re7_c2p1_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,27.48010774417017,0.0,0.0,104.603,21.07,1.99,0.0,2.074,61.23752267115154,1.487,13.368,prm15_wcost_re7_c2p1_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.655920781566368,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.739344140105497,2.507,0.0,prm15_wcost_re7_c2p1_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re7_c2p1_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.1008941443682696,1.514,0.21324118818067128,prm15_wcost_re7_c2p1_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,17.59501305333334,0.0,0.0,11.31,1.615,1.755,0.0,0.439,6.2128000000000005,1.609,0.0,prm15_wcost_re7_c2p1_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,43.711060223383186,0.0,0.0,104.603,38.405,1.99,0.0,2.074,72.7476,1.487,13.368,prm15_wcost_re7_c2p1_t1
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.343551383051818,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.739344140105497,2.507,0.0,prm15_wcost_re7_c2p1_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re7_c2p1_t1
