Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed,all_avg
-10.25,-39.25,p_solar_Brazil_BR2720,Brazil,189.0,0.19,77.23028834,0.2576053051001816,0.2082446493624772,0.23292497723132938
-10.75,-39.25,p_solar_Brazil_BR2721,Brazil,187.2,0.18,95.48208437,0.2567268897996362,0.2073465391621129,0.23203671448087454
-11.25,-39.25,p_solar_Brazil_BR2722,Brazil,177.2,0.18,94.66797769,0.2564663023679417,0.2067048041894353,0.23158555327868852
-11.75,-39.25,p_solar_Brazil_BR2723,Brazil,181.2,0.18,67.08441898,0.2551538023679423,0.2057741347905282,0.23046396857923523
-3.75,-38.75,p_solar_Brazil_BR2736,Brazil,140.3,0.2,8.020991693,0.2338854735883429,0.1930420081967213,0.21346374089253212
-4.25,-38.75,p_solar_Brazil_BR2737,Brazil,159.6,0.2,11.72934618,0.2387962204007282,0.1965429189435337,0.21766956967213097
-4.75,-38.75,p_solar_Brazil_BR2738,Brazil,195.0,0.2,5.820873662,0.2418194444444447,0.1984912340619307,0.2201553392531877
-5.25,-38.75,p_solar_Brazil_BR2739,Brazil,199.2,0.2,0.538333397,0.2443218351548266,0.199739412568306,0.2220306238615663
-5.75,-38.75,p_solar_Brazil_BR2740,Brazil,195.9,0.2,15.55798828,0.247785974499089,0.2016123633879781,0.22469916894353356
-6.25,-38.75,p_solar_Brazil_BR2741,Brazil,177.1,0.19,17.57159646,0.2507468123861568,0.2031226092896174,0.2269347108378871
-6.75,-38.75,p_solar_Brazil_BR2742,Brazil,191.7,0.19,8.823120058,0.2520568078324227,0.203796106557377,0.22792645719489985
-7.25,-38.75,p_solar_Brazil_BR2743,Brazil,194.4,0.19,1.571119778,0.2520020491803277,0.2045475865209471,0.2282748178506374
-7.75,-38.75,p_solar_Brazil_BR2744,Brazil,172.5,0.19,1.59878663,0.2520286885245892,0.2050652322404371,0.22854696038251315
-8.25,-38.75,p_solar_Brazil_BR2745,Brazil,146.0,0.19,14.14586467,0.2544504781420763,0.2058760245901639,0.2301632513661201
-8.75,-38.75,p_solar_Brazil_BR2746,Brazil,153.1,0.19,20.45899126,0.2594348816029145,0.2081407103825136,0.23378779599271404
-9.25,-38.75,p_solar_Brazil_BR2747,Brazil,133.2,0.19,4.667576784,0.2621845400728585,0.2100900500910746,0.23613729508196657
-9.75,-38.75,p_solar_Brazil_BR2748,Brazil,180.6,0.19,49.71802487,0.2607520491803282,0.2099561703096539,0.23535410974499105
-10.25,-38.75,p_solar_Brazil_BR2749,Brazil,182.4,0.19,47.49267132,0.2581791894353367,0.2086885245901639,0.2334338570127503
-10.75,-38.75,p_solar_Brazil_BR2750,Brazil,187.4,0.19,40.79443034,0.2574447859744992,0.2077366803278688,0.232590733151184
-11.25,-38.75,p_solar_Brazil_BR2751,Brazil,183.1,0.18,40.08041523,0.2580201502732239,0.2074865664845173,0.2327533583788706
-11.75,-38.75,p_solar_Brazil_BR2752,Brazil,183.8,0.18,38.9763996,0.2568755692167577,0.2068258196721311,0.2318506944444444
-12.25,-38.75,p_solar_Brazil_BR2753,Brazil,172.5,0.18,24.10643984,0.2536222677595622,0.2048859289617486,0.2292540983606554
-4.25,-38.25,p_solar_Brazil_BR2754,Brazil,162.7,0.2,38.38390267,0.2381377504553733,0.1958743169398907,0.217006033697632
-4.75,-38.25,p_solar_Brazil_BR2755,Brazil,182.2,0.2,31.21554519,0.2414641393442625,0.1980140027322404,0.21973907103825147
-5.25,-38.25,p_solar_Brazil_BR2756,Brazil,196.8,0.2,0.710939584,0.2457299635701278,0.200520150273224,0.2231250569216759
-5.75,-38.25,p_solar_Brazil_BR2757,Brazil,152.2,0.2,46.82319425,0.2512069672131148,0.2037496584699453,0.22747831284153006
-6.25,-38.25,p_solar_Brazil_BR2758,Brazil,182.9,0.19,34.972043,0.2545611338797819,0.2056457194899817,0.23010342668488182
-6.75,-38.25,p_solar_Brazil_BR2759,Brazil,185.1,0.19,7.770138219,0.2544538934426234,0.2054521857923497,0.22995303961748656
-7.25,-38.25,p_solar_Brazil_BR2760,Brazil,193.0,0.19,1.510867128,0.2534146174863392,0.2057056010928961,0.22956010928961765
-7.75,-38.25,p_solar_Brazil_BR2761,Brazil,188.8,0.19,48.7411649,0.2535881147540977,0.2066317167577413,0.2301099157559195
-8.25,-38.25,p_solar_Brazil_BR2762,Brazil,154.5,0.19,36.71084534,0.2564532103825138,0.2079398907103825,0.23219655054644814
-8.75,-38.25,p_solar_Brazil_BR2763,Brazil,149.3,0.18,6.651388857,0.2603822859744985,0.2096559653916211,0.23501912568305977
-9.25,-38.25,p_solar_Brazil_BR2764,Brazil,165.9,0.19,2.548010032,0.2611345628415301,0.209973019125683,0.23555379098360654
-9.75,-38.25,p_solar_Brazil_BR2765,Brazil,192.2,0.19,2.019283785,0.2592462431693988,0.2091330828779599,0.23418966302367936
-10.25,-38.25,p_solar_Brazil_BR2766,Brazil,183.9,0.19,6.489137412,0.257795309653916,0.2081397996357012,0.23296755464480862
-10.75,-38.25,p_solar_Brazil_BR2767,Brazil,172.4,0.19,13.77443573,0.2578655510018219,0.2076170309653916,0.23274129098360674
-11.25,-38.25,p_solar_Brazil_BR2768,Brazil,182.1,0.19,14.39140964,0.2578249089253183,0.2073728369763205,0.23259887295081938
-11.75,-38.25,p_solar_Brazil_BR2769,Brazil,182.7,0.19,15.39703867,0.2559853142076499,0.2065593123861566,0.23127231329690326
-12.25,-38.25,p_solar_Brazil_BR2770,Brazil,151.0,0.18,7.552297026,0.2535375683060102,0.2051316029143898,0.2293345856102
-4.75,-37.75,p_solar_Brazil_BR2772,Brazil,183.9,0.2,1.068925996,0.2426000683060111,0.1983969717668487,0.2204985200364299
-5.25,-37.75,p_solar_Brazil_BR2773,Brazil,196.8,0.2,1.102907833,0.2470671675774134,0.2011354735883424,0.2241013205828779
-5.75,-37.75,p_solar_Brazil_BR2774,Brazil,192.1,0.2,19.29981348,0.2520784380692161,0.2040933515482695,0.2280858948087428
-6.25,-37.75,p_solar_Brazil_BR2775,Brazil,182.1,0.19,0.553492765,0.2550686475409834,0.2057304189435337,0.23039953324225854
-6.75,-37.75,p_solar_Brazil_BR2776,Brazil,184.2,0.19,34.43204669,0.2566130464480877,0.2065114981785064,0.23156227231329704
-7.25,-37.75,p_solar_Brazil_BR2777,Brazil,184.3,0.19,13.17752486,0.2568835382513667,0.2078499544626593,0.23236674635701302
-7.75,-37.75,p_solar_Brazil_BR2778,Brazil,198.0,0.19,44.47373591,0.2570934653916208,0.2091660974499089,0.23312978142076485
-8.25,-37.75,p_solar_Brazil_BR2779,Brazil,166.3,0.18,0.742876505,0.259444216757741,0.2105260701275045,0.23498514344262272
-8.75,-37.75,p_solar_Brazil_BR2780,Brazil,171.2,0.18,34.20345972,0.2612399817850645,0.2111419626593807,0.23619097222222263
-9.25,-37.75,p_solar_Brazil_BR2781,Brazil,192.0,0.18,3.92641584,0.2602974726775951,0.2098103369763206,0.23505390482695787
-9.75,-37.75,p_solar_Brazil_BR2782,Brazil,191.7,0.18,4.514372591,0.2582092440801453,0.2081586976320582,0.23318397085610174
-10.25,-37.75,p_solar_Brazil_BR2783,Brazil,168.3,0.19,10.73000089,0.2569112021857916,0.2072387295081967,0.23207496584699416
-10.75,-37.75,p_solar_Brazil_BR2784,Brazil,172.6,0.19,30.20018401,0.257008310564663,0.2070940346083788,0.23205117258652092
-11.25,-37.75,p_solar_Brazil_BR2785,Brazil,188.2,0.19,5.282482626,0.257417235883425,0.2073331056466302,0.23237517076502762
-11.75,-37.75,p_solar_Brazil_BR2786,Brazil,155.9,0.19,30.31438065,0.2567156193078323,0.2070885701275046,0.23190209471766846
-5.25,-37.25,p_solar_Brazil_BR2787,Brazil,184.3,0.2,1.813177072,0.2480437158469936,0.2015087659380692,0.2247762408925314
-5.75,-37.25,p_solar_Brazil_BR2788,Brazil,197.7,0.2,4.634361737,0.2532479508196716,0.2045321038251366,0.2288900273224041
-6.25,-37.25,p_solar_Brazil_BR2789,Brazil,198.7,0.19,35.39152253,0.2568956056466296,0.2066043943533698,0.2317499999999997
-6.75,-37.25,p_solar_Brazil_BR2790,Brazil,198.4,0.19,22.22333772,0.2596080373406198,0.2084479735883424,0.2340280054644811
-7.25,-37.25,p_solar_Brazil_BR2791,Brazil,200.1,0.19,30.31207843,0.2609127959927133,0.2105671675774135,0.2357399817850634
-7.75,-37.25,p_solar_Brazil_BR2792,Brazil,184.6,0.18,36.74259848,0.2613642987249543,0.2120736566484517,0.23671897768670302
-8.25,-37.25,p_solar_Brazil_BR2793,Brazil,181.6,0.18,22.81586079,0.2626703096539166,0.21311691712204,0.2378936133879783
-8.75,-37.25,p_solar_Brazil_BR2794,Brazil,194.3,0.18,22.08884665,0.262764799635701,0.2126594945355191,0.23771214708561006
-9.25,-37.25,p_solar_Brazil_BR2795,Brazil,195.8,0.18,1.107381331,0.2607758424408009,0.2102059426229508,0.23549089253187583
-9.75,-37.25,p_solar_Brazil_BR2796,Brazil,181.3,0.18,18.01055835,0.2585002276867026,0.2078663479052823,0.23318328779599246
-10.25,-37.25,p_solar_Brazil_BR2797,Brazil,186.6,0.19,23.46720457,0.2572534153005472,0.2070136612021857,0.23213353825136646
-10.75,-37.25,p_solar_Brazil_BR2798,Brazil,171.2,0.19,2.836499469,0.2579477459016394,0.2075609061930783,0.23275432604735885
-11.25,-37.25,p_solar_Brazil_BR2799,Brazil,93.7,0.2,30.26216745,0.257921903460837,0.2074816712204007,0.23270178734061886
-5.25,-36.75,p_solar_Brazil_BR2800,Brazil,167.9,0.2,9.128698012,0.2490796903460842,0.2018801229508196,0.2254799066484519
-5.75,-36.75,p_solar_Brazil_BR2801,Brazil,195.9,0.2,1.451533533,0.2555300546448084,0.2057324681238615,0.23063126138433493
-6.25,-36.75,p_solar_Brazil_BR2802,Brazil,169.5,0.19,22.47240618,0.2605954007285977,0.2090003415300546,0.23479787112932615
-6.75,-36.75,p_solar_Brazil_BR2803,Brazil,204.6,0.19,31.13715203,0.2629616347905287,0.211218237704918,0.23708993624772334
-7.25,-36.75,p_solar_Brazil_BR2804,Brazil,199.3,0.18,14.85223492,0.2640400728597446,0.2129171220400728,0.2384785974499087
-7.75,-36.75,p_solar_Brazil_BR2805,Brazil,188.2,0.18,68.5333824,0.2648598588342446,0.2141875,0.23952367941712233
-8.25,-36.75,p_solar_Brazil_BR2806,Brazil,193.7,0.18,39.35412046,0.2650883424408012,0.214837431693989,0.2399628870673951
-8.75,-36.75,p_solar_Brazil_BR2807,Brazil,192.9,0.18,1.886175753,0.264124886156648,0.2137984972677595,0.23896169171220374
-9.25,-36.75,p_solar_Brazil_BR2808,Brazil,191.9,0.18,15.56530644,0.2617850637522769,0.2109708561020036,0.23637795992714025
-9.75,-36.75,p_solar_Brazil_BR2809,Brazil,172.5,0.18,11.75397602,0.2597770947176683,0.2084965846994535,0.23413683970856092
-10.25,-36.75,p_solar_Brazil_BR2810,Brazil,183.0,0.19,13.78323421,0.2592320127504551,0.2079433060109289,0.23358765938069198
-5.25,-36.25,p_solar_Brazil_BR2811,Brazil,159.1,0.2,9.397351754,0.2509254326047364,0.2028640710382513,0.22689475182149382
-5.75,-36.25,p_solar_Brazil_BR2812,Brazil,198.3,0.2,32.13283353,0.2573747723132973,0.2071738387978142,0.23227430555555575
-6.25,-36.25,p_solar_Brazil_BR2813,Brazil,177.2,0.19,6.115718853,0.2625458788706742,0.2111959244080145,0.23687090163934435
-6.75,-36.25,p_solar_Brazil_BR2814,Brazil,208.3,0.19,34.30516092,0.2644664162112933,0.2131836293260473,0.2388250227686703
-7.25,-36.25,p_solar_Brazil_BR2815,Brazil,201.6,0.18,5.279407144,0.2646746357012755,0.2134018670309654,0.23903825136612045
-7.75,-36.25,p_solar_Brazil_BR2816,Brazil,199.5,0.18,16.03551496,0.2651516393442623,0.2137388433515482,0.23944524134790524
-9.75,-36.25,p_solar_Brazil_BR2820,Brazil,131.9,0.18,13.10516517,0.2604596994535508,0.2097215391621129,0.23509061930783184
-10.25,-36.25,p_solar_Brazil_BR2821,Brazil,82.2,0.19,24.78440491,0.2619873633879783,0.2098639571948998,0.23592566029143905
-5.25,-35.75,p_solar_Brazil_BR2822,Brazil,165.1,0.2,4.434893896,0.2486351320582872,0.2021391165755919,0.22538712431693952
-5.75,-35.75,p_solar_Brazil_BR2823,Brazil,190.9,0.2,24.30524263,0.2544411429872496,0.2057768670309654,0.23010900500910753
-6.25,-35.75,p_solar_Brazil_BR2824,Brazil,186.9,0.19,15.23961075,0.2591895491803276,0.2090234517304189,0.23410650045537323
-6.75,-35.75,p_solar_Brazil_BR2825,Brazil,191.2,0.19,0.043008565,0.2613140938069218,0.210889344262295,0.2361017190346084
-7.25,-35.75,p_solar_Brazil_BR2826,Brazil,180.2,0.18,6.553409187,0.2624710837887069,0.2115618169398907,0.2370164503642988
-7.75,-35.75,p_solar_Brazil_BR2827,Brazil,183.6,0.18,24.83691274,0.2633800091074681,0.2121123633879781,0.2377461862477231
-9.25,-35.75,p_solar_Brazil_BR2830,Brazil,138.2,0.18,0.051279119,0.2613099954462653,0.2107818761384335,0.2360459357923494
-5.75,-35.25,p_solar_Brazil_BR2831,Brazil,108.1,0.2,6.175330525,0.2515845856102005,0.2039437613843351,0.2277641734972678
-6.25,-35.25,p_solar_Brazil_BR2832,Brazil,158.8,0.2,26.80672772,0.2560852686703099,0.2069305555555555,0.2315079121129327
-6.75,-35.25,p_solar_Brazil_BR2833,Brazil,183.2,0.19,48.83838,0.2579974954462664,0.2085177595628415,0.23325762750455392
-7.25,-35.25,p_solar_Brazil_BR2834,Brazil,175.9,0.18,22.19893687,0.2591933060109292,0.2093237704918033,0.23425853825136628
-7.75,-35.25,p_solar_Brazil_BR2835,Brazil,157.7,0.18,2.895036254,0.2606204462659373,0.2102981557377049,0.2354593010018211
-8.25,-35.25,p_solar_Brazil_BR2836,Brazil,154.1,0.18,0.716681919,0.2617545537340626,0.2111683743169399,0.23646146402550125
-8.75,-35.25,p_solar_Brazil_BR2837,Brazil,107.1,0.18,33.3342748,0.2621319444444447,0.2111206739526411,0.2366263091985429
-38.25,-72.75,p_solar_Chile_CL70,Chile,50.9,0.2,9.028570124,0.2326649590163931,0.1847164162112932,0.20869068761384316
-38.75,-72.75,p_solar_Chile_CL71,Chile,100.0,0.2,16.54471201,0.2221996812386146,0.1773755692167577,0.19978762522768617
-35.75,-72.25,p_solar_Chile_CL97,Chile,69.2,0.23,9.42252747,0.2701693989071037,0.2054433060109289,0.23780635245901627
-36.25,-72.25,p_solar_Chile_CL98,Chile,118.1,0.22,5.032051962,0.2642798269581056,0.2014862249544626,0.2328830259562841
-36.75,-72.25,p_solar_Chile_CL99,Chile,113.5,0.22,0.324860202,0.2607563752276864,0.1989199681238616,0.229838171675774
-37.25,-72.25,p_solar_Chile_CL100,Chile,83.1,0.21,0.188173072,0.2591543715846989,0.1978416438979963,0.2284980077413476
-37.75,-72.25,p_solar_Chile_CL101,Chile,54.0,0.21,1.485167302,0.2509796220400731,0.1934986338797814,0.22223912795992726
-38.25,-72.25,p_solar_Chile_CL102,Chile,63.8,0.2,1.013773444,0.238197176684882,0.1860710382513661,0.21213410746812406
-38.75,-72.25,p_solar_Chile_CL103,Chile,88.3,0.2,7.252982735,0.2275965391621127,0.1790856102003643,0.2033410746812385
-39.25,-72.25,p_solar_Chile_CL104,Chile,56.3,0.2,1.121036331,0.2193909380692171,0.1729207650273224,0.19615585154826976
-34.25,-71.75,p_solar_Chile_CL125,Chile,108.2,0.24,7.902711204,0.2759632285974495,0.2100043260473588,0.24298377732240414
-34.75,-71.75,p_solar_Chile_CL126,Chile,114.2,0.24,39.39002158,0.2729962431694002,0.2071786202185792,0.2400874316939897
-35.25,-71.75,p_solar_Chile_CL127,Chile,96.2,0.23,21.57697642,0.2697596766848807,0.2045235655737705,0.2371416211293256
-35.75,-71.75,p_solar_Chile_CL128,Chile,124.3,0.23,3.119296392,0.2675604508196719,0.2026777094717668,0.23511908014571936
-36.25,-71.75,p_solar_Chile_CL129,Chile,93.2,0.22,1.62322138,0.2684954462659381,0.2026378642987249,0.2355666552823315
-36.75,-71.75,p_solar_Chile_CL130,Chile,67.0,0.22,11.30033336,0.2721279599271402,0.2043713570127504,0.23824965846994528
-37.25,-71.75,p_solar_Chile_CL131,Chile,52.5,0.21,5.716474547,0.2710358606557378,0.2037709471766848,0.23740340391621131
-38.25,-71.75,p_solar_Chile_CL133,Chile,59.1,0.21,14.76574688,0.2556206739526412,0.1947067395264116,0.2251637067395264
-38.75,-71.75,p_solar_Chile_CL134,Chile,62.6,0.2,14.65238964,0.2463502959927138,0.1894184881602914,0.2178843920765026
-28.75,-71.25,p_solar_Chile_CL145,Chile,125.7,0.24,14.91150953,0.3167831284152998,0.2375881147540983,0.27718562158469906
-29.25,-71.25,p_solar_Chile_CL146,Chile,145.2,0.24,3.522719405,0.3175546448087428,0.2368134107468123,0.27718402777777756
-29.75,-71.25,p_solar_Chile_CL147,Chile,51.9,0.24,11.00196226,0.3141262522768673,0.2344411429872495,0.2742836976320584
-30.25,-71.25,p_solar_Chile_CL148,Chile,76.3,0.24,7.974685809,0.3121900045537332,0.2326540300546448,0.272422017304189
-31.75,-71.25,p_solar_Chile_CL151,Chile,80.3,0.25,6.098958491,0.3055804872495434,0.2272640027322404,0.2664222449908919
-32.25,-71.25,p_solar_Chile_CL152,Chile,114.8,0.25,0.88771311,0.2993584927140263,0.2231971766848816,0.261277834699454
-32.75,-71.25,p_solar_Chile_CL153,Chile,139.4,0.25,1.483455716,0.2912404371584694,0.2180889116575592,0.2546646744080143
-33.25,-71.25,p_solar_Chile_CL154,Chile,142.4,0.24,0.469116848,0.2840796903460837,0.213534266848816,0.24880697859744985
-33.75,-71.25,p_solar_Chile_CL155,Chile,150.3,0.24,7.471213821,0.2777687841530038,0.2094446721311475,0.24360672814207568
-34.25,-71.25,p_solar_Chile_CL156,Chile,136.3,0.24,16.3420594,0.2728350409836063,0.2063551912568306,0.23959511612021844
-34.75,-71.25,p_solar_Chile_CL157,Chile,135.0,0.24,15.84071036,0.2724245218579225,0.2052997495446266,0.23886213570127454
-35.25,-71.25,p_solar_Chile_CL158,Chile,98.5,0.23,0.908405153,0.2750015938069214,0.20601764571949,0.2405096197632057
-35.75,-71.25,p_solar_Chile_CL159,Chile,93.9,0.23,0.52181329,0.2811666666666665,0.2093097677595628,0.24523821721311467
-36.25,-71.25,p_solar_Chile_CL160,Chile,148.9,0.23,12.5638894,0.2895376821493626,0.214632285974499,0.2520849840619308
-36.75,-71.25,p_solar_Chile_CL161,Chile,184.8,0.22,51.7538725,0.2961335382513663,0.2191591530054644,0.2576463456284154
-37.25,-71.25,p_solar_Chile_CL162,Chile,196.1,0.22,26.51966702,0.2953082877959927,0.2193041894353369,0.2573062386156648
-37.75,-71.25,p_solar_Chile_CL163,Chile,155.0,0.22,27.76226391,0.289035746812387,0.2159672131147541,0.25250147996357053
-38.25,-71.25,p_solar_Chile_CL164,Chile,102.2,0.21,10.88387674,0.2818450591985431,0.2121351320582878,0.24699009562841545
-38.75,-71.25,p_solar_Chile_CL165,Chile,85.2,0.21,36.85747704,0.2737093579234981,0.2078876366120218,0.24079849726775995
-27.25,-70.75,p_solar_Chile_CL171,Chile,722.7,0.25,10.76370668,0.3098628187613841,0.2368317395264116,0.27334727914389784
-27.75,-70.75,p_solar_Chile_CL172,Chile,825.2,0.24,17.86383013,0.3113051001821496,0.2365639799635701,0.27393454007285983
-28.25,-70.75,p_solar_Chile_CL173,Chile,894.4,0.24,6.078148207,0.3231040528233148,0.2398521174863387,0.28147808515482675
-28.75,-70.75,p_solar_Chile_CL174,Chile,490.2,0.23,6.246856241,0.3349308970856098,0.2446638205828779,0.28979735883424385
-29.25,-70.75,p_solar_Chile_CL175,Chile,402.4,0.24,2.249743216,0.3437238160291426,0.2490623861566484,0.2963931010928955
-29.75,-70.75,p_solar_Chile_CL176,Chile,174.5,0.24,23.81952133,0.3445235655737705,0.2491845400728597,0.2968540528233151
-30.25,-70.75,p_solar_Chile_CL177,Chile,147.2,0.24,12.74262676,0.3427198315118395,0.2477872267759562,0.29525352914389785
-30.75,-70.75,p_solar_Chile_CL178,Chile,178.9,0.24,0.842198431,0.344755578324226,0.2488474499089253,0.2968015141165756
-31.25,-70.75,p_solar_Chile_CL179,Chile,420.9,0.25,20.94391313,0.3479722222222236,0.2508148907103825,0.29939355646630306
-31.75,-70.75,p_solar_Chile_CL180,Chile,291.9,0.25,11.20109437,0.3450277777777793,0.2487691256830601,0.29689845173041973
-32.25,-70.75,p_solar_Chile_CL181,Chile,195.9,0.25,0.536885667,0.3336224954462667,0.2415922131147541,0.28760735428051043
-32.75,-70.75,p_solar_Chile_CL182,Chile,135.1,0.25,2.81185771,0.3195191256830602,0.2330968806921675,0.27630800318761384
-33.75,-70.75,p_solar_Chile_CL184,Chile,126.3,0.24,0.221488667,0.2999781420765024,0.2209427367941712,0.2604604394353368
-34.25,-70.75,p_solar_Chile_CL185,Chile,139.5,0.24,1.087198558,0.3029057377049181,0.2220190118397085,0.26246237477231327
-34.75,-70.75,p_solar_Chile_CL186,Chile,202.0,0.24,0.603393326,0.3104034608378869,0.2265295992714025,0.2684665300546447
-35.25,-70.75,p_solar_Chile_CL187,Chile,300.5,0.24,10.62096222,0.3173701047358854,0.2314266848816029,0.2743983948087442
-35.75,-70.75,p_solar_Chile_CL188,Chile,427.1,0.23,10.83564908,0.3218089708561034,0.2350283469945355,0.2784186589253195
-36.25,-70.75,p_solar_Chile_CL189,Chile,332.0,0.23,19.23278725,0.3229774590163949,0.2364016393442623,0.2796895491803286
-18.75,-70.25,p_solar_Chile_CL192,Chile,641.8,0.24,1.602410535,0.3022141393442631,0.2337625227686703,0.2679883310564667
-19.25,-70.25,p_solar_Chile_CL193,Chile,517.6,0.25,10.75093091,0.3049420537340622,0.2355270947176685,0.27023457422586533
-22.75,-70.25,p_solar_Chile_CL194,Chile,578.0,0.27,1.712148557,0.3144607240437165,0.239680441712204,0.27707058287796027
-23.25,-70.25,p_solar_Chile_CL195,Chile,935.9,0.27,3.265443283,0.3184933970856104,0.2409117714025501,0.27970258424408023
-23.75,-70.25,p_solar_Chile_CL196,Chile,859.0,0.26,1.829502231,0.3219184881602913,0.2421914845173042,0.2820549863387978
-24.25,-70.25,p_solar_Chile_CL197,Chile,967.6,0.26,0.72996117,0.3325046675774131,0.2464173497267759,0.2894610086520945
-24.75,-70.25,p_solar_Chile_CL198,Chile,960.1,0.27,11.23601794,0.3408944672131146,0.2496487932604736,0.2952716302367941
-25.25,-70.25,p_solar_Chile_CL199,Chile,772.8,0.26,15.96090616,0.3370286885245902,0.2477021857923497,0.29236543715846997
-25.75,-70.25,p_solar_Chile_CL200,Chile,888.4,0.26,2.596216791,0.3291991120218579,0.2441518670309654,0.28667548952641164
-26.25,-70.25,p_solar_Chile_CL201,Chile,881.1,0.26,7.148746124,0.3287274590163929,0.2437986111111111,0.286263035063752
-26.75,-70.25,p_solar_Chile_CL202,Chile,889.8,0.25,0.471796544,0.3347003642987241,0.2462504553734061,0.29047540983606507
-27.25,-70.25,p_solar_Chile_CL203,Chile,844.6,0.24,0.645358566,0.3348111338797818,0.2463533697632058,0.2905822518214938
-27.75,-70.25,p_solar_Chile_CL204,Chile,851.7,0.24,5.257155208,0.3377811930783254,0.2475511156648452,0.2926661543715853
-28.25,-70.25,p_solar_Chile_CL205,Chile,847.6,0.23,17.51622232,0.351500569216758,0.253742941712204,0.302621755464481
-28.75,-70.25,p_solar_Chile_CL206,Chile,649.5,0.23,13.33218475,0.3649329462659413,0.2611119080145719,0.31302242714025663
-29.25,-70.25,p_solar_Chile_CL207,Chile,704.4,0.23,9.531701409,0.3730470173041944,0.2667495446265938,0.3198982809653941
-29.75,-70.25,p_solar_Chile_CL208,Chile,814.8,0.23,13.36316857,0.3737611566484571,0.2674618624772313,0.32061150956284423
-30.25,-70.25,p_solar_Chile_CL209,Chile,751.1,0.24,37.6590835,0.3720919854280561,0.2667426001821493,0.31941729280510267
-32.75,-70.25,p_solar_Chile_CL210,Chile,582.3,0.26,0.4119585,0.3522585382513709,0.2541068989071038,0.30318271857923734
-33.25,-70.25,p_solar_Chile_CL211,Chile,460.8,0.26,2.969938302,0.3452420309653942,0.2488011156648451,0.29702157331511964
-33.75,-70.25,p_solar_Chile_CL212,Chile,376.6,0.25,8.992766102,0.3392715163934453,0.2447542122040072,0.29201286429872625
-34.25,-70.25,p_solar_Chile_CL213,Chile,499.5,0.25,12.21209435,0.3419228142076528,0.2465645491803279,0.29424368169399034
-17.75,-69.75,p_solar_Chile_CL219,Chile,304.1,0.22,76.30400328,0.3248463114754094,0.2465137750455373,0.28568004326047336
-18.25,-69.75,p_solar_Chile_CL220,Chile,737.8,0.23,21.69172132,0.323392190346084,0.2445998406193078,0.28399601548269593
-18.75,-69.75,p_solar_Chile_CL221,Chile,935.2,0.24,32.92342713,0.3258077185792354,0.245106102003643,0.2854569102914392
-19.25,-69.75,p_solar_Chile_CL222,Chile,1100.3,0.25,12.47470626,0.3268796675774125,0.2454149590163934,0.28614731329690296
-19.75,-69.75,p_solar_Chile_CL223,Chile,1122.2,0.26,3.351786974,0.323486794171219,0.2439732468123861,0.28373002049180257
-20.25,-69.75,p_solar_Chile_CL224,Chile,1109.3,0.26,18.45362684,0.3182621812386163,0.2414554872495446,0.2798588342440805
-20.75,-69.75,p_solar_Chile_CL225,Chile,1113.3,0.26,17.41385976,0.3150140027322402,0.2397435109289617,0.2773787568306009
-21.25,-69.75,p_solar_Chile_CL226,Chile,1130.5,0.26,20.08349954,0.3169193989071039,0.2405023907103825,0.2787108948087432
-21.75,-69.75,p_solar_Chile_CL227,Chile,1129.8,0.27,0.497325759,0.3259759790528237,0.244057718579235,0.28501684881602934
-22.25,-69.75,p_solar_Chile_CL228,Chile,1140.6,0.27,1.813648033,0.3339234972677584,0.2471779371584699,0.29055071721311415
-22.75,-69.75,p_solar_Chile_CL229,Chile,1142.0,0.27,0.652719414,0.3364006147540987,0.2478734061930783,0.29213701047358853
-23.25,-69.75,p_solar_Chile_CL230,Chile,1119.4,0.27,2.39302218,0.3369362477231331,0.2478641848816029,0.292400216302368
-23.75,-69.75,p_solar_Chile_CL231,Chile,1116.3,0.27,16.7639487,0.338807263205829,0.2486492486338798,0.2937282559198544
-24.25,-69.75,p_solar_Chile_CL232,Chile,1121.5,0.27,36.19250299,0.3474773451730411,0.2523929872495445,0.2999351662112928
-24.75,-69.75,p_solar_Chile_CL233,Chile,1121.6,0.27,1.275049947,0.3578121584699453,0.2571908014571948,0.30750147996357
-25.25,-69.75,p_solar_Chile_CL234,Chile,1115.2,0.27,2.451481676,0.3603912795992721,0.258166325136612,0.30927880236794203
-25.75,-69.75,p_solar_Chile_CL235,Chile,1117.5,0.26,5.124181028,0.3569100637522777,0.2561782786885246,0.3065441712204011
-26.25,-69.75,p_solar_Chile_CL236,Chile,1110.8,0.26,1.105699504,0.3566183970856112,0.2561157786885246,0.3063670878870679
-26.75,-69.75,p_solar_Chile_CL237,Chile,1112.6,0.25,11.71921334,0.3611968351548271,0.258739412568306,0.3099681238615666
-27.25,-69.75,p_solar_Chile_CL238,Chile,1081.7,0.25,30.94635578,0.3642313296903471,0.2606508424408014,0.31244108606557425
-27.75,-69.75,p_solar_Chile_CL239,Chile,982.8,0.24,17.50936162,0.3694057377049196,0.2638093123861567,0.31660752504553813
-28.25,-69.75,p_solar_Chile_CL240,Chile,818.6,0.23,20.6317121,0.3790512295082013,0.2702089025500911,0.32463006602914624
-28.75,-69.75,p_solar_Chile_CL241,Chile,831.8,0.23,43.72885864,0.3852668488160369,0.2751082650273224,0.33018755692167967
