horizon,variable,value,pol,month
204502,prm15_fix_wcost_re12_c2p1_tnt1,0.0133571420661463,False,49
204503,prm15_fix_wcost_re12_c2p1_tnt1,0.0201872504288581,False,50
204504,prm15_fix_wcost_re12_c2p1_tnt1,0.1546929702127781,False,51
204505,prm15_fix_wcost_re12_c2p1_tnt1,0.1730035104779222,False,52
204506,prm15_fix_wcost_re12_c2p1_tnt1,0.1017163726120189,False,53
204507,prm15_fix_wcost_re12_c2p1_tnt1,0.0515076426556942,False,54
204508,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re12_c2p1_tnt1,0.0328674446948456,False,56
204510,prm15_fix_wcost_re12_c2p1_tnt1,0.0721411135383677,False,57
204511,prm15_fix_wcost_re12_c2p1_tnt1,0.1031835944954691,False,58
204512,prm15_fix_wcost_re12_c2p1_tnt1,0.0781675281799595,False,59
205001,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re12_c2p1_tnt1,0.0346288627368262,False,61
205003,prm15_fix_wcost_re12_c2p1_tnt1,0.0735381924170272,False,62
205004,prm15_fix_wcost_re12_c2p1_tnt1,1.2515672457494282,False,63
205005,prm15_fix_wcost_re12_c2p1_tnt1,2.0318559430466494,False,64
205006,prm15_fix_wcost_re12_c2p1_tnt1,1.4860033233111558,False,65
205007,prm15_fix_wcost_re12_c2p1_tnt1,0.61778822088359,False,66
205008,prm15_fix_wcost_re12_c2p1_tnt1,0.1899212927157982,False,67
205009,prm15_fix_wcost_re12_c2p1_tnt1,0.4583607701526824,False,68
205010,prm15_fix_wcost_re12_c2p1_tnt1,0.4188101002548978,False,69
205011,prm15_fix_wcost_re12_c2p1_tnt1,0.9648936460828238,False,70
205012,prm15_fix_wcost_re12_c2p1_tnt1,0.8607889153794814,False,71
202501,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.478998354356656,True,3
202505,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.351446084290786,True,15
203005,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.742133365137163,True,24
203502,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0986088910379162,True,25
203503,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,10.776186160358922,True,27
203505,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.1336853292504774,True,28
203506,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0076649983427776,True,30
203508,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.463080456698631,True,31
203509,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0035828819586016,True,32
203510,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.8109184350612002,True,33
203511,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.5882207352774167,True,34
203512,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.667276544332999,True,35
204001,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.590343653148393,True,36
204002,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.712368165099313,True,37
204003,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.3264030688999997,True,38
204004,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,16.14765687382459,True,39
204005,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,4.958746425954839,True,40
204006,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.2171735728,True,41
204007,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.2386871249000001,True,42
204008,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,4.819137177795803,True,43
204009,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.5577398097488016,True,44
204010,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.927664153149353,True,45
204011,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,4.6356254002771475,True,46
204012,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,4.397628021945763,True,47
204501,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,13.858170889013147,True,48
204502,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,8.44981359449895,True,49
204503,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.7440514535146032,True,50
204504,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,23.958510013077756,True,51
204505,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,14.213346278059932,True,52
204506,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,9.014902270452078,True,53
204507,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.680850246543412,True,54
204508,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,14.427819287173142,True,55
204509,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,6.4149238720624755,True,56
204510,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,13.13396064035023,True,57
204511,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,13.05682358515812,True,58
204512,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,13.155175534800245,True,59
205001,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,23.060485187706433,True,60
205002,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,14.809166785367868,True,61
205003,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.583696862758934,True,62
205004,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,32.705052323850566,True,63
205005,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,25.78412015801213,True,64
205006,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,21.865328127543755,True,65
205007,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,6.460500973988883,True,66
205008,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,26.649331873917966,True,67
205009,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,14.137894692984458,True,68
205010,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,20.774958074257853,True,69
205011,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,20.301098879769846,True,70
205012,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,21.98171945818209,True,71
202501,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re13_c2p1_tnt1,0.0045464504750027,False,49
204503,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,50
204504,prm15_fix_wcost_re13_c2p1_tnt1,0.2467328506999999,False,51
204505,prm15_fix_wcost_re13_c2p1_tnt1,0.2227763656000001,False,52
204506,prm15_fix_wcost_re13_c2p1_tnt1,0.1054482114,False,53
204507,prm15_fix_wcost_re13_c2p1_tnt1,0.0310243137999999,False,54
204508,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,56
204510,prm15_fix_wcost_re13_c2p1_tnt1,0.0830337925399999,False,57
204511,prm15_fix_wcost_re13_c2p1_tnt1,0.1702836113999999,False,58
204512,prm15_fix_wcost_re13_c2p1_tnt1,0.1049634332999999,False,59
205001,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re13_c2p1_tnt1,0.0990590815101595,False,61
205003,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,62
205004,prm15_fix_wcost_re13_c2p1_tnt1,1.3751533495542638,False,63
205005,prm15_fix_wcost_re13_c2p1_tnt1,1.8362970949941035,False,64
205006,prm15_fix_wcost_re13_c2p1_tnt1,1.101867472207176,False,65
205007,prm15_fix_wcost_re13_c2p1_tnt1,0.4896447833977048,False,66
205008,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False,67
205009,prm15_fix_wcost_re13_c2p1_tnt1,0.2990786743810142,False,68
205010,prm15_fix_wcost_re13_c2p1_tnt1,0.3628120839902307,False,69
205011,prm15_fix_wcost_re13_c2p1_tnt1,0.9543180716116848,False,70
205012,prm15_fix_wcost_re13_c2p1_tnt1,0.8294616225372239,False,71
202501,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.018729694,True,3
202505,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.6368273542767502,True,24
203502,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.1401130889301684,True,25
203503,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.6416810208991787,True,27
203505,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.5547551108582425,True,28
203506,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.9539824788491238,True,31
203509,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.587900703539417,True,33
203511,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.4667638551281767,True,34
203512,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.4769378196139479,True,35
204001,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.7459010896406335,True,36
204002,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.7031127541174629,True,37
204003,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.7414689657221276,True,39
204005,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.2435822216800354,True,40
204006,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,9.24277609094048e-05,True,41
204007,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.157537452272206,True,43
204009,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.2524951938790266,True,44
204010,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.520109263789679,True,45
204011,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.291183552948943,True,46
204012,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.2381038881210846,True,47
204501,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,7.862799023814095,True,48
204502,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.466721767359942,True,49
204503,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.2641007116640166,True,50
204504,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,7.000644231465455,True,51
204505,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,6.752442621876142,True,52
204506,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.86236050898105,True,53
204507,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.8307572211412144,True,54
204508,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,9.691371768259351,True,55
204509,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.48593498450849,True,56
204510,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,8.134024118555832,True,57
204511,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,7.6864632065060325,True,58
204512,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,7.7839075326261975,True,59
205001,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,22.68198888741275,True,60
205002,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,14.345994522872601,True,61
205003,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,3.5080845627325616,True,62
205004,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,18.840591853815056,True,63
205005,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,21.061329679982755,True,64
205006,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,15.174961506288517,True,65
205007,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,7.7216169190682695,True,66
205008,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,27.09583662938884,True,67
205009,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,14.765715497880102,True,68
205010,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,21.616826562513634,True,69
205011,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,20.24019924166064,True,70
205012,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,22.74382224491662,True,71
202501,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,49
204503,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,50
204504,prm15_fix_wcost_re14_c2p1_tnt1,0.1313372499447439,False,51
204505,prm15_fix_wcost_re14_c2p1_tnt1,0.1187461605196585,False,52
204506,prm15_fix_wcost_re14_c2p1_tnt1,0.0392776325489427,False,53
204507,prm15_fix_wcost_re14_c2p1_tnt1,0.0089936873040628,False,54
204508,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,56
204510,prm15_fix_wcost_re14_c2p1_tnt1,0.0236346637645671,False,57
204511,prm15_fix_wcost_re14_c2p1_tnt1,0.0635770929198105,False,58
204512,prm15_fix_wcost_re14_c2p1_tnt1,0.0354493825243245,False,59
205001,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,61
205003,prm15_fix_wcost_re14_c2p1_tnt1,0.0169105101205895,False,62
205004,prm15_fix_wcost_re14_c2p1_tnt1,1.265006500418109,False,63
205005,prm15_fix_wcost_re14_c2p1_tnt1,1.7720197173313237,False,64
205006,prm15_fix_wcost_re14_c2p1_tnt1,1.1941319711377505,False,65
205007,prm15_fix_wcost_re14_c2p1_tnt1,0.4776346912503109,False,66
205008,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False,67
205009,prm15_fix_wcost_re14_c2p1_tnt1,0.3187422483569874,False,68
205010,prm15_fix_wcost_re14_c2p1_tnt1,0.3089592986645885,False,69
205011,prm15_fix_wcost_re14_c2p1_tnt1,0.8952531423933152,False,70
205012,prm15_fix_wcost_re14_c2p1_tnt1,0.7546501932851427,False,71
202501,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,3.195137355412862,True,3
202505,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.7442294510476053,True,15
203005,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.2859009365700538,True,24
203502,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0883563939447853,True,25
203503,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,11.574854488817964,True,27
203505,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.0098669623349426,True,28
