project,period,specified_capacity_mw,specified_capacity_mwh
p_solar_Brazil_BR867,2020,0.0,
p_solar_Argentina_AR175,2050,0.0,
p_solar_Brazil_BR1561,2050,114.0,
p_solar_Brazil_BR2081,2025,0.0,
p_wind_Argentina_AR1053,2035,0.0,
p_solar_Brazil_BR1340,2050,155.1,
p_wind_Brazil_BR2729,2020,0.0,
p_solar_Brazil_BR1256,2050,150.2,
p_solar_Argentina_AR281,2050,0.0,
p_wind_Argentina_AR720,2020,0.0,
p_solar_Argentina_AR187,2025,0.0,
p_wind_Argentina_AR686,2035,0.0,
p_solar_Brazil_BR2417,2035,202.2,
p_solar_Brazil_BR2307,2030,0.0,
p_solar_Chile_CL151,2035,0.0,
p_solar_Brazil_BR1610,2030,0.0,
p_solar_Chile_CL155,2050,0.0,
p_wind_Brazil_BR2705,2025,0.0,
p_solar_Argentina_AR691,2040,0.0,
p_solar_Chile_CL102,2040,0.0,
p_wind_Brazil_BR2823,2050,1845.0,
p_wind_Argentina_AR1106,2045,0.0,
p_wind_Argentina_AR910,2040,0.0,
p_wind_Uruguay_UY50,2020,0.0,
p_solar_Brazil_BR1872,2050,168.8,
p_solar_Paraguay_PY60,2050,0.0,
p_wind_Brazil_BR1502,2035,0.0,
p_solar_Brazil_BR2772,2050,183.9,
p_solar_Argentina_AR62,2025,0.0,
p_solar_Brazil_BR713,2040,129.8,
p_wind_Argentina_AR413,2050,0.0,
p_solar_Brazil_BR2454,2035,200.4,
p_wind_Brazil_BR1358,2035,0.0,
p_solar_Brazil_BR967,2040,164.3,
p_solar_Brazil_BR785,2040,131.2,
p_wind_Argentina_AR829,2045,0.0,
p_wind_Brazil_BR2756,2040,0.0,
p_wind_Brazil_BR2652,2035,0.0,
p_solar_Brazil_BR2038,2035,116.7,
p_wind_Argentina_AR984,2045,0.0,
p_wind_Paraguay_PY61,2050,0.0,
p_solar_Brazil_BR2124,2030,0.0,
p_solar_Argentina_AR437,2020,0.0,
p_solar_Brazil_BR882,2035,0.0,
p_solar_Uruguay_UY41,2025,0.0,
p_wind_Argentina_AR1072,2050,0.0,
p_solar_Argentina_AR250,2045,0.0,
p_solar_Brazil_BR1082,2020,0.0,
p_solar_Argentina_AR475,2035,0.0,
p_solar_Paraguay_PY82,2025,0.0,
p_wind_Argentina_AR1046,2030,0.0,
p_wind_Argentina_AR985,2045,0.0,
p_wind_Argentina_AR801,2045,0.0,
p_solar_Argentina_AR557,2045,0.0,
p_wind_Argentina_AR759,2050,0.0,
p_wind_Argentina_AR609,2045,0.0,
p_solar_Brazil_BR1689,2045,174.0,
p_solar_Uruguay_UY36,2035,139.9,
p_solar_Chile_CL103,2030,0.0,
p_wind_Argentina_AR323,2025,0.0,
p_wind_Argentina_AR800,2050,0.0,
p_wind_Paraguay_PY11,2030,0.0,
p_solar_Brazil_BR2721,2040,187.2,
p_solar_Argentina_AR489,2035,0.0,
p_wind_Argentina_AR422,2050,342.0,
p_solar_Brazil_BR2352,2025,0.0,
p_solar_Brazil_BR1934,2020,0.0,
p_solar_Brazil_BR2176,2045,167.4,
p_wind_Argentina_AR209,2035,0.0,
p_solar_Brazil_BR2071,2030,0.0,
p_solar_Brazil_BR1027,2050,156.0,
p_solar_Brazil_BR2561,2050,161.0,
p_solar_Brazil_BR1694,2050,134.9,
p_solar_Brazil_BR824,2040,105.1,
p_wind_Argentina_AR506,2050,0.0,
p_wind_Brazil_BR2602,2050,1701.0,
p_solar_Argentina_AR601,2040,0.0,
p_solar_Brazil_BR1546,2045,165.7,
p_solar_Brazil_BR2036,2030,160.4,
p_wind_Argentina_AR302,2045,0.0,
p_solar_Brazil_BR1197,2030,0.0,
p_solar_Brazil_BR1406,2045,137.9,
p_solar_Brazil_BR1611,2050,171.0,
p_solar_Brazil_BR2125,2025,0.0,
p_solar_Argentina_AR353,2040,0.0,
p_solar_Brazil_BR788,2045,0.0,
p_solar_Paraguay_PY83,2045,0.0,
p_wind_Argentina_AR559,2025,0.0,
p_wind_Argentina_AR802,2020,0.0,
p_solar_Brazil_BR1925,2025,0.0,
p_wind_Brazil_BR2721,2040,0.0,
p_wind_Uruguay_UY41,2045,0.0,
p_solar_Paraguay_PY115,2040,0.0,
p_solar_Chile_CL171,2020,0.0,
p_wind_Argentina_AR263,2025,0.0,
p_solar_Brazil_BR1210,2025,0.0,
p_solar_Brazil_BR1024,2050,160.1,
p_wind_Paraguay_PY16,2050,1479.0,
p_solar_Paraguay_PY40,2045,0.0,
p_solar_Brazil_BR748,2040,0.0,
p_solar_Argentina_AR487,2050,0.0,
p_wind_Argentina_AR1099,2035,0.0,
p_wind_Brazil_BR2524,2020,0.0,
p_solar_Paraguay_PY49,2025,0.0,
p_solar_Paraguay_PY103,2045,0.0,
p_solar_Uruguay_UY31,2030,0.0,
p_solar_Argentina_AR296,2045,0.0,
p_solar_Argentina_AR354,2035,0.0,
p_solar_Argentina_AR256,2020,0.0,
p_wind_Argentina_AR264,2030,432.0,
p_wind_Paraguay_PY23,2035,0.0,
p_solar_Brazil_BR1196,2035,0.0,
p_solar_Argentina_AR103,2045,0.0,
p_solar_Paraguay_PY114,2050,133.6,
p_solar_Brazil_BR2345,2020,0.0,
p_wind_Chile_CL24,2030,0.0,
p_solar_Brazil_BR927,2045,123.4,
p_wind_Argentina_AR246,2040,0.0,
p_wind_Argentina_AR1078,2045,0.0,
p_wind_Argentina_AR803,2030,0.0,
p_solar_Brazil_BR2803,2050,204.6,
p_wind_Brazil_BR1158,2045,0.0,
p_solar_Argentina_AR95,2020,0.0,
p_solar_Brazil_BR1821,2030,0.0,
p_wind_Argentina_AR903,2020,0.0,
p_wind_Chile_CL141,2045,0.0,
p_wind_Argentina_AR723,2030,0.0,
p_solar_Brazil_BR2079,2050,172.6,
p_wind_Argentina_AR205,2025,0.0,
p_solar_Brazil_BR2072,2030,0.0,
p_wind_Argentina_AR123,2050,729.0,
p_wind_Argentina_AR475,2040,0.0,
p_solar_Brazil_BR1022,2045,0.0,
p_solar_Brazil_BR2222,2035,0.0,
p_wind_Uruguay_UY12,2050,0.0,
p_solar_Brazil_BR876,2040,0.0,
p_wind_Brazil_BR2731,2025,0.0,
p_wind_Argentina_AR606,2020,0.0,
p_wind_Argentina_AR527,2050,0.0,
p_wind_Chile_CL292,2045,0.0,
p_solar_Brazil_BR2421,2050,204.2,
p_wind_Chile_CL66,2020,0.0,
p_wind_Argentina_AR617,2050,402.0,
p_solar_Argentina_AR89,2035,0.0,
p_solar_Chile_CL131,2040,0.0,
p_solar_Chile_CL301,2040,0.0,
p_wind_Argentina_AR690,2035,0.0,
p_solar_Brazil_BR968,2045,152.4,
p_solar_Brazil_BR2652,2035,194.9,
p_solar_Argentina_AR140,2025,0.0,
p_wind_Brazil_BR1038,2025,0.0,
p_solar_Brazil_BR2756,2050,196.8,
p_wind_Argentina_AR966,2045,0.0,
p_solar_Argentina_AR278,2030,0.0,
p_solar_Brazil_BR1690,2030,161.4,
p_wind_Argentina_AR601,2025,0.0,
p_solar_Argentina_AR236,2035,0.0,
p_solar_Argentina_AR137,2035,0.0,
p_wind_Brazil_BR2796,2020,0.0,
p_wind_Argentina_AR1018,2025,0.0,
p_solar_Argentina_AR65,2025,0.0,
p_wind_Argentina_AR575,2045,0.0,
p_solar_Argentina_AR663,2020,0.0,
p_solar_Argentina_AR253,2040,0.0,
p_solar_Brazil_BR979,2040,0.0,
p_wind_Argentina_AR457,2035,0.0,
p_solar_Argentina_AR735,2040,0.0,
p_wind_Argentina_AR504,2020,0.0,
p_wind_Paraguay_PY43,2025,0.0,
p_solar_Brazil_BR1696,2040,146.4,
p_wind_Argentina_AR1115,2050,0.0,
p_solar_Chile_CL187,2035,0.0,
p_solar_Brazil_BR1148,2045,100.8,
p_solar_Argentina_AR538,2035,0.0,
p_solar_Brazil_BR1687,2045,101.8,
p_solar_Brazil_BR931,2040,0.0,
p_solar_Argentina_AR620,2045,0.0,
p_solar_Brazil_BR2128,2040,165.8,
p_solar_Argentina_AR385,2035,0.0,
p_solar_Brazil_BR2459,2020,0.0,
p_solar_Chile_CL189,2025,0.0,
p_solar_Brazil_BR1031,2040,143.0,
p_wind_Brazil_BR1576,2035,0.0,
p_solar_Uruguay_UY28,2020,0.0,
p_wind_Brazil_BR2613,2045,1746.0,
p_wind_Chile_CL142,2030,0.0,
p_wind_Uruguay_UY30,2050,0.0,
p_wind_Argentina_AR847,2025,0.0,
p_solar_Chile_CL194,2035,0.0,
p_solar_Chile_CL210,2040,0.0,
p_solar_Brazil_BR1549,2025,0.0,
p_wind_Argentina_AR351,2050,0.0,
p_solar_Brazil_BR1922,2025,0.0,
p_wind_Brazil_BR2788,2035,0.0,
p_wind_Argentina_AR122,2025,0.0,
p_wind_Paraguay_PY49,2025,0.0,
p_wind_Brazil_BR1574,2020,0.0,
p_solar_Argentina_AR690,2030,0.0,
p_wind_Argentina_AR54,2045,1098.0,
p_wind_Brazil_BR1430,2050,1569.0,
p_wind_Brazil_BR2819,2030,0.0,
p_solar_Chile_CL104,2025,0.0,
p_wind_Argentina_AR268,2020,0.0,
p_wind_Chile_CL22,2040,0.0,
p_solar_Chile_CL277,2040,0.0,
p_solar_Brazil_BR1632,2030,100.3,
p_wind_Argentina_AR77,2025,0.0,
p_wind_Brazil_BR2684,2020,0.0,
p_wind_Paraguay_PY26,2020,0.0,
p_solar_Argentina_AR302,2025,0.0,
p_solar_Paraguay_PY118,2030,0.0,
p_solar_Brazil_BR2377,2025,0.0,
p_solar_Brazil_BR1819,2030,166.6,
p_solar_Brazil_BR1822,2030,0.0,
p_solar_Chile_CL133,2020,0.0,
p_wind_Uruguay_UY16,2025,0.0,
p_wind_Argentina_AR152,2030,0.0,
p_solar_Argentina_AR369,2040,0.0,
p_solar_Chile_CL204,2030,0.0,
p_wind_Argentina_AR314,2030,0.0,
p_solar_Argentina_AR811,2035,0.0,
p_wind_Uruguay_UY3,2030,0.0,
p_solar_Brazil_BR2500,2030,143.8,
p_wind_Uruguay_UY44,2050,0.0,
p_solar_Argentina_AR298,2040,0.0,
p_solar_Argentina_AR435,2035,0.0,
p_wind_Argentina_AR1114,2030,0.0,
p_wind_Argentina_AR558,2050,0.0,
P_Argentina_Diesel,2050,0.0,
p_wind_Argentina_AR169,2050,984.0,
p_wind_Argentina_AR607,2035,0.0,
p_solar_Brazil_BR2022,2020,0.0,
p_solar_Argentina_AR90,2035,0.0,
p_solar_Brazil_BR784,2050,143.2,
p_wind_Argentina_AR1094,2030,0.0,
p_wind_Argentina_AR468,2020,0.0,
P_Argentina_Coal_Sup,2030,0.0,
p_solar_Brazil_BR1029,2025,0.0,
p_wind_Argentina_AR86,2030,0.0,
p_wind_Argentina_AR460,2045,0.0,
p_solar_Argentina_AR346,2040,0.0,
p_solar_Argentina_AR666,2035,0.0,
p_solar_Brazil_BR1208,2030,0.0,
p_solar_Brazil_BR1814,2020,0.0,
p_solar_Argentina_AR430,2035,0.0,
p_solar_Argentina_AR308,2020,0.0,
p_solar_Brazil_BR2254,2035,0.0,
p_solar_Argentina_AR455,2050,0.0,
p_solar_Brazil_BR2534,2030,201.7,
p_wind_Argentina_AR1029,2030,0.0,
p_wind_Argentina_AR308,2035,0.0,
p_solar_Argentina_AR193,2025,0.0,
p_solar_Brazil_BR2432,2025,0.0,
p_solar_Brazil_BR1812,2040,170.7,
p_solar_Brazil_BR1550,2050,159.8,
p_wind_Chile_CL305,2050,0.0,
p_wind_Paraguay_PY44,2025,0.0,
p_solar_Brazil_BR2458,2040,187.3,
p_solar_Argentina_AR414,2035,0.0,
p_solar_Chile_CL172,2050,0.0,
p_wind_Argentina_AR456,2035,0.0,
p_wind_Argentina_AR459,2020,0.0,
p_wind_Brazil_BR2749,2045,0.0,
p_wind_Argentina_AR407,2035,0.0,
p_solar_Brazil_BR1274,2035,0.0,
p_solar_Uruguay_UY55,2025,0.0,
p_wind_Argentina_AR906,2045,0.0,
p_solar_Chile_CL232,2050,0.0,
p_solar_Argentina_AR332,2045,0.0,
p_solar_Brazil_BR2258,2030,0.0,
p_solar_Argentina_AR326,2030,0.0,
p_solar_Argentina_AR846,2040,0.0,
p_wind_Paraguay_PY9,2030,0.0,
p_solar_Brazil_BR2312,2045,164.9,
p_solar_Brazil_BR1192,2035,0.0,
p_solar_Argentina_AR646,2020,0.0,
p_wind_Argentina_AR934,2030,0.0,
p_solar_Uruguay_UY51,2045,0.0,
p_solar_Brazil_BR983,2035,0.0,
p_wind_Argentina_AR370,2050,354.0,
p_solar_Brazil_BR2224,2030,0.0,
p_solar_Brazil_BR2492,2040,0.0,
p_solar_Uruguay_UY39,2020,0.0,
p_wind_Argentina_AR732,2050,0.0,
p_solar_Chile_CL182,2020,0.0,
p_solar_Brazil_BR1547,2050,136.0,
p_solar_Brazil_BR1984,2050,168.3,
p_solar_Argentina_AR381,2040,0.0,
p_solar_Brazil_BR787,2040,0.0,
p_wind_Argentina_AR55,2020,0.0,
p_wind_Argentina_AR843,2020,0.0,
p_solar_Argentina_AR36,2020,0.0,
p_solar_Brazil_BR917,2040,138.3,
p_solar_Paraguay_PY126,2045,0.0,
p_solar_Argentina_AR231,2035,0.0,
p_solar_Argentina_AR464,2025,0.0,
p_solar_Argentina_AR802,2035,0.0,
p_wind_Chile_CL267,2020,0.0,
p_wind_Argentina_AR574,2025,0.0,
p_solar_Argentina_AR306,2050,0.0,
p_solar_Argentina_AR486,2025,0.0,
p_solar_Brazil_BR1619,2030,0.0,
p_solar_Argentina_AR479,2030,0.0,
p_solar_Brazil_BR2299,2035,183.4,
p_solar_Brazil_BR2783,2025,0.0,
p_wind_Chile_CL215,2045,0.0,
p_solar_Brazil_BR1335,2040,152.4,
p_solar_Brazil_BR2773,2030,196.8,
p_solar_Brazil_BR2774,2050,192.1,
p_solar_Argentina_AR307,2025,0.0,
p_solar_Chile_CL266,2020,0.0,
p_solar_Uruguay_UY53,2050,91.0,
p_solar_Argentina_AR549,2030,0.0,
p_solar_Argentina_AR309,2050,0.0,
p_solar_Argentina_AR565,2020,0.0,
p_wind_Argentina_AR603,2025,0.0,
p_solar_Argentina_AR689,2030,0.0,
p_solar_Argentina_AR877,2035,0.0,
p_wind_Argentina_AR996,2020,0.0,
p_wind_Brazil_BR1838,2045,0.0,
p_wind_Brazil_BR2804,2040,1764.0,
p_wind_Uruguay_UY31,2030,0.0,
p_solar_Argentina_AR450,2035,0.0,
p_wind_Argentina_AR253,2025,0.0,
p_solar_Argentina_AR725,2045,0.0,
p_solar_Brazil_BR2779,2040,166.3,
p_wind_Argentina_AR352,2020,0.0,
p_solar_Argentina_AR879,2045,0.0,
p_wind_Argentina_AR419,2050,0.0,
p_solar_Brazil_BR1394,2020,0.0,
p_solar_Argentina_AR283,2045,0.0,
p_wind_Argentina_AR1090,2045,0.0,
p_solar_Chile_CL197,2035,0.0,
p_wind_Argentina_AR760,2045,0.0,
p_solar_Argentina_AR35,2050,0.0,
p_solar_Argentina_AR693,2040,0.0,
p_wind_Brazil_BR2770,2045,0.0,
p_solar_Brazil_BR2177,2040,165.0,
p_wind_Brazil_BR1504,2045,765.0,
p_solar_Brazil_BR1884,2050,111.8,
p_wind_Brazil_BR2784,2040,0.0,
p_solar_Brazil_BR2420,2050,200.1,
p_wind_Argentina_AR862,2045,0.0,
p_wind_Paraguay_PY2,2020,0.0,
p_solar_Brazil_BR2137,2025,0.0,
p_wind_Uruguay_UY15,2035,0.0,
p_wind_Argentina_AR120,2040,0.0,
p_wind_Brazil_BR1360,2045,0.0,
p_wind_Uruguay_UY46,2040,0.0,
p_wind_Brazil_BR2051,2035,0.0,
p_wind_Brazil_BR1778,2050,0.0,
p_solar_Brazil_BR1553,2030,0.0,
p_solar_Uruguay_UY37,2035,84.2,
p_wind_Argentina_AR316,2030,0.0,
p_wind_Argentina_AR685,2035,0.0,
p_wind_Argentina_AR839,2045,0.0,
p_solar_Brazil_BR1412,2025,0.0,
p_solar_Paraguay_PY61,2025,0.0,
p_solar_Chile_CL219,2040,0.0,
p_solar_Argentina_AR467,2030,0.0,
p_wind_Uruguay_UY63,2025,0.0,
p_solar_Brazil_BR2335,2045,164.5,
p_wind_Argentina_AR1086,2035,0.0,
p_solar_Brazil_BR1935,2025,0.0,
p_solar_Chile_CL220,2020,0.0,
p_solar_Uruguay_UY67,2045,0.0,
p_solar_Argentina_AR106,2045,0.0,
p_wind_Argentina_AR734,2025,0.0,
p_solar_Chile_CL281,2050,1099.0,
p_solar_Argentina_AR360,2020,0.0,
p_solar_Brazil_BR2790,2045,198.4,
p_solar_Paraguay_PY84,2040,0.0,
p_wind_Argentina_AR610,2030,0.0,
p_wind_Argentina_AR737,2025,0.0,
p_solar_Brazil_BR2647,2045,198.6,
p_solar_Brazil_BR1749,2030,0.0,
p_wind_Brazil_BR1433,2040,414.0,
p_wind_Brazil_BR2683,2035,0.0,
p_wind_Chile_CL28,2045,0.0,
P_Uruguay_Gas_OCGT,2045,5530.0,
p_solar_Brazil_BR747,2050,104.7,
p_solar_Uruguay_UY45,2025,0.0,
p_wind_Brazil_BR2799,2045,0.0,
p_solar_Brazil_BR1975,2050,174.3,
p_wind_Argentina_AR658,2030,0.0,
p_solar_Chile_CL221,2040,0.0,
p_solar_Chile_CL260,2040,0.0,
p_wind_Brazil_BR2831,2025,996.0,
p_wind_Chile_CL3,2050,0.0,
p_solar_Brazil_BR2074,2020,0.0,
p_wind_Argentina_AR687,2045,0.0,
p_solar_Brazil_BR2430,2020,0.0,
p_wind_Brazil_BR1577,2050,0.0,
p_wind_Uruguay_UY56,2020,0.0,
p_solar_Brazil_BR1692,2030,0.0,
p_solar_Paraguay_PY77,2050,0.0,
p_wind_Argentina_AR299,2035,0.0,
p_wind_Argentina_AR301,2025,0.0,
p_wind_Argentina_AR619,2030,0.0,
p_wind_Brazil_BR2783,2045,0.0,
p_solar_Brazil_BR2638,2040,193.4,
p_solar_Brazil_BR2339,2035,0.0,
p_solar_Uruguay_UY22,2050,0.0,
p_wind_Argentina_AR827,2050,0.0,
p_wind_Argentina_AR805,2035,0.0,
p_solar_Argentina_AR510,2040,0.0,
p_solar_Brazil_BR1923,2025,0.0,
p_wind_Brazil_BR932,2030,0.0,
p_wind_Uruguay_UY1,2030,0.0,
p_solar_Argentina_AR58,2040,0.0,
p_solar_Argentina_AR186,2035,0.0,
p_solar_Brazil_BR2684,2050,168.0,
p_solar_Argentina_AR583,2025,0.0,
p_wind_Brazil_BR1648,2025,0.0,
p_wind_Chile_CL9,2025,0.0,
p_wind_Paraguay_PY4,2045,0.0,
p_wind_Argentina_AR983,2025,0.0,
p_solar_Chile_CL279,2045,1185.499999999,
p_wind_Argentina_AR454,2050,0.0,
p_solar_Brazil_BR2526,2030,0.0,
p_solar_Argentina_AR609,2030,0.0,
p_wind_Argentina_AR1089,2040,0.0,
p_wind_Argentina_AR867,2050,0.0,
p_wind_Argentina_AR936,2045,0.0,
p_solar_Brazil_BR1261,2030,0.0,
p_solar_Brazil_BR883,2025,0.0,
p_solar_Brazil_BR2536,2035,177.5,
p_solar_Argentina_AR844,2050,0.0,
p_wind_Argentina_AR554,2030,0.0,
p_wind_Argentina_AR1047,2030,0.0,
p_wind_Argentina_AR782,2025,0.0,
p_solar_Argentina_AR132,2050,0.0,
p_wind_Uruguay_UY32,2025,0.0,
p_solar_Argentina_AR350,2040,0.0,
p_solar_Argentina_AR664,2040,0.0,
p_wind_Argentina_AR876,2030,0.0,
p_wind_Argentina_AR811,2050,0.0,
p_solar_Brazil_BR2162,2035,0.0,
p_solar_Argentina_AR246,2020,0.0,
p_solar_Brazil_BR1142,2030,0.0,
p_solar_Argentina_AR336,2040,0.0,
p_solar_Argentina_AR394,2050,0.0,
p_wind_Argentina_AR680,2035,0.0,
p_solar_Argentina_AR520,2020,0.0,
p_solar_Argentina_AR566,2040,0.0,
p_wind_Argentina_AR1103,2020,0.0,
p_solar_Argentina_AR98,2025,0.0,
p_solar_Brazil_BR2076,2045,176.6,
p_solar_Brazil_BR2689,2050,181.0,
p_solar_Chile_CL153,2025,0.0,
p_wind_Argentina_AR1077,2045,0.0,
p_wind_Argentina_AR307,2050,324.0,
p_wind_Brazil_BR2766,2035,0.0,
p_solar_Argentina_AR393,2020,0.0,
p_solar_Argentina_AR519,2030,0.0,
p_solar_Brazil_BR2083,2020,0.0,
p_solar_Chile_CL251,2035,0.0,
p_wind_Argentina_AR357,2040,0.0,
p_wind_Argentina_AR729,2045,0.0,
p_wind_Paraguay_PY28,2045,0.0,
p_solar_Brazil_BR871,2045,0.0,
p_solar_Argentina_AR417,2020,0.0,
p_solar_Brazil_BR2123,2025,0.0,
p_wind_Argentina_AR614,2045,0.0,
p_wind_Chile_CL142,2035,0.0,
p_solar_Brazil_BR1756,2035,155.2,
p_solar_Paraguay_PY90,2050,137.2,
p_solar_Brazil_BR1545,2025,0.0,
p_solar_Argentina_AR507,2035,0.0,
p_solar_Argentina_AR805,2040,0.0,
p_solar_Brazil_BR2080,2025,0.0,
p_wind_Argentina_AR1097,2020,0.0,
p_wind_Brazil_BR2747,2020,0.0,
p_solar_Argentina_AR233,2050,0.0,
p_solar_Brazil_BR2034,2045,142.5,
p_solar_Argentina_AR451,2040,0.0,
p_solar_Argentina_AR135,2025,0.0,
p_wind_Argentina_AR863,2025,0.0,
p_wind_Argentina_AR911,2025,0.0,
p_wind_Argentina_AR561,2020,0.0,
p_solar_Argentina_AR550,2050,0.0,
p_solar_Argentina_AR537,2040,0.0,
p_solar_Brazil_BR1885,2020,0.0,
p_wind_Argentina_AR853,2050,0.0,
p_solar_Argentina_AR610,2030,0.0,
p_solar_Brazil_BR1272,2025,0.0,
p_solar_Brazil_BR1617,2030,0.0,
p_solar_Brazil_BR2812,2020,0.0,
p_solar_Brazil_BR750,2040,128.6,
p_solar_Brazil_BR1867,2050,168.8,
p_solar_Argentina_AR384,2045,0.0,
p_solar_Brazil_BR2722,2035,0.0,
p_solar_Brazil_BR971,2025,0.0,
p_solar_Brazil_BR1141,2020,0.0,
p_wind_Argentina_AR1040,2020,0.0,
p_wind_Argentina_AR159,2035,0.0,
p_wind_Argentina_AR408,2040,0.0,
p_wind_Argentina_AR693,2050,0.0,
p_solar_Brazil_BR872,2030,0.0,
p_solar_Brazil_BR1544,2050,167.8,
p_solar_Chile_CL286,2025,0.0,
p_wind_Paraguay_PY22,2030,0.0,
p_solar_Chile_CL127,2045,0.0,
p_solar_Chile_CL198,2025,0.0,
p_wind_Argentina_AR837,2030,0.0,
p_wind_Argentina_AR220,2030,0.0,
p_solar_Argentina_AR687,2030,0.0,
p_solar_Argentina_AR560,2050,0.0,
p_solar_Argentina_AR227,2045,0.0,
p_wind_Argentina_AR899,2050,0.0,
p_solar_Argentina_AR457,2025,0.0,
p_wind_Argentina_AR157,2025,0.0,
p_wind_Chile_CL217,2045,0.0,
p_solar_Argentina_AR342,2035,0.0,
p_solar_Argentina_AR768,2030,0.0,
p_solar_Argentina_AR304,2045,0.0,
p_wind_Argentina_AR772,2040,0.0,
P_Chile_Biomass,2025,0.0,
P_Chile_Gas_OCGT,2040,0.0,
p_solar_Brazil_BR1691,2030,0.0,
p_wind_Brazil_BR2800,2040,1380.0,
p_wind_Paraguay_PY10,2030,0.0,
p_solar_Brazil_BR869,2040,120.8,
p_solar_Brazil_BR1976,2025,0.0,
p_solar_Brazil_BR1336,2050,134.0,
p_wind_Argentina_AR469,2030,0.0,
p_solar_Chile_CL222,2040,0.0,
p_solar_Argentina_AR647,2040,0.0,
p_solar_Argentina_AR662,2025,0.0,
p_solar_Brazil_BR2613,2030,0.0,
p_wind_Argentina_AR114,2050,372.0,
p_solar_Brazil_BR1018,2050,152.7,
p_wind_Brazil_BR2754,2020,0.0,
p_wind_Uruguay_UY40,2020,0.0,
p_solar_Brazil_BR2567,2035,0.0,
p_solar_Argentina_AR138,2020,0.0,
p_solar_Brazil_BR1021,2045,124.5,
p_solar_Brazil_BR680,2035,0.0,
p_solar_Brazil_BR1877,2045,165.6,
p_wind_Argentina_AR118,2035,0.0,
p_solar_Brazil_BR2351,2020,0.0,
p_solar_Argentina_AR194,2035,0.0,
p_wind_Brazil_BR2002,2040,0.0,
p_solar_Argentina_AR521,2050,0.0,
p_wind_Argentina_AR570,2050,477.0,
p_solar_Argentina_AR554,2035,0.0,
p_wind_Argentina_AR411,2030,0.0,
p_solar_Brazil_BR1693,2020,0.0,
p_solar_Brazil_BR2716,2040,154.6,
p_wind_Argentina_AR999,2020,0.0,
p_wind_Chile_CL97,2020,0.0,
p_solar_Brazil_BR2678,2035,0.0,
p_wind_Argentina_AR1074,2025,0.0,
p_wind_Argentina_AR566,2040,0.0,
p_solar_Brazil_BR1038,2050,151.4,
p_solar_Brazil_BR1881,2020,0.0,
p_wind_Chile_CL23,2045,0.0,
p_wind_Argentina_AR864,2025,0.0,
p_solar_Chile_CL262,2025,0.0,
p_solar_Argentina_AR603,2020,0.0,
p_wind_Uruguay_UY38,2030,0.0,
p_solar_Argentina_AR648,2035,0.0,
p_solar_Argentina_AR518,2050,0.0,
p_wind_Argentina_AR84,2030,0.0,
p_solar_Brazil_BR2181,2020,0.0,
p_solar_Chile_CL188,2035,0.0,
p_solar_Brazil_BR2643,2050,179.7,
p_solar_Argentina_AR600,2050,0.0,
p_wind_Argentina_AR905,2035,0.0,
p_solar_Brazil_BR2739,2040,199.2,
p_solar_Brazil_BR2780,2045,171.2,
p_solar_Brazil_BR974,2035,0.0,
p_solar_Argentina_AR301,2020,0.0,
p_solar_Brazil_BR1322,2025,0.0,
p_solar_Brazil_BR2750,2050,187.4,
p_solar_Brazil_BR1751,2040,134.9,
p_solar_Brazil_BR2075,2040,178.4,
p_solar_Argentina_AR179,2020,0.0,
p_solar_Brazil_BR2456,2040,201.6,
p_solar_Brazil_BR714,2050,100.7,
p_wind_Argentina_AR355,2045,0.0,
p_wind_Argentina_AR512,2050,0.0,
p_wind_Argentina_AR600,2035,0.0,
p_solar_Brazil_BR1408,2045,141.7,
P_Argentina_Coal_IGCC,2020,0.0,
p_solar_Brazil_BR2527,2025,0.0,
p_solar_Chile_CL284,2045,0.0,
p_solar_Brazil_BR2566,2040,180.2,
p_wind_Argentina_AR458,2025,0.0,
p_wind_Argentina_AR507,2050,0.0,
p_wind_Brazil_BR2719,2050,1725.0,
p_solar_Argentina_AR730,2035,0.0,
p_wind_Brazil_BR2833,2020,0.0,
p_wind_Uruguay_UY61,2045,0.0,
p_solar_Brazil_BR2810,2045,183.0,
p_solar_Brazil_BR1484,2035,0.0,
p_solar_Argentina_AR288,2050,0.0,
p_solar_Brazil_BR2311,2035,0.0,
p_wind_Argentina_AR761,2050,0.0,
p_wind_Argentina_AR758,2050,0.0,
p_solar_Argentina_AR303,2040,0.0,
p_solar_Argentina_AR64,2040,0.0,
p_solar_Argentina_AR33,2020,0.0,
p_solar_Chile_CL240,2020,0.0,
p_wind_Argentina_AR730,2025,0.0,
p_wind_Chile_CL12,2035,0.0,
p_solar_Brazil_BR2333,2045,181.7,
p_wind_Argentina_AR1056,2025,0.0,
p_wind_Argentina_AR315,2050,327.0,
p_solar_Brazil_BR1081,2035,0.0,
p_wind_Argentina_AR881,2040,0.0,
p_solar_Paraguay_PY129,2050,104.5,
p_wind_Uruguay_UY66,2035,0.0,
p_solar_Brazil_BR2532,2020,0.0,
p_solar_Brazil_BR2495,2030,201.4,
p_wind_Argentina_AR897,2030,0.0,
p_solar_Argentina_AR806,2045,0.0,
p_wind_Argentina_AR426,2035,0.0,
p_solar_Brazil_BR2795,2050,195.8,
p_solar_Uruguay_UY11,2035,0.0,
p_wind_Brazil_BR2803,2025,0.0,
p_solar_Chile_CL163,2025,0.0,
p_solar_Argentina_AR516,2025,0.0,
p_solar_Paraguay_PY133,2025,0.0,
